4.247085,60.18698,24.8191,65,9,17.92228
10.2479,60.18698,24.8191,65,9,16.76157
25.25305,60.18698,24.8191,65,9,17.0494
33.30549,60.18698,24.8191,65,9,15.87644
41.20434,60.187,24.81961,65,9,15.6381
47.60798,60.18699,24.8197,65,9,15.27537
54.00982,60.187,24.81951,65,9,15.02453
60.4131,60.18701,24.81947,65,9,14.85039
66.41494,60.18701,24.81947,65,9,14.66961
74.98536,60.18699,24.81955,65,9,14.91977
81.5632,60.18697,24.81969,65,9,14.80281
89.38155,60.18701,24.81937,65,9,14.90195
95.38624,60.18701,24.81934,65,9,14.70631
110.3891,60.18701,24.81935,65,9,15.46145
118.3812,60.18701,24.81935,65,9,14.47149
130.8891,60.18701,24.81935,65,9,14.57141
138.3939,60.18701,24.81935,65,9,13.63715
153.395,60.18701,24.81935,65,9,13.03569
168.4001,60.18701,24.81935,65,9,12.55739
183.4016,60.18701,24.81935,65,9,12.17226
