0.120643,60.1695,24.93342,65,30.36227,10
6.531823,60.16949,24.93346,65,29.84236,10
12.53698,60.16949,24.93346,65,29.48896,10
27.54032,60.16949,24.93346,65,29.17811,10.68078
42.5406,60.16949,24.93346,65,28.97114,11.07646
54.21615,60.16949,24.93346,65,28.86646,10.253
69.22094,60.16949,24.93346,65,28.81285,10
84.22624,60.16949,24.93346,65,28.77981,10
99.22724,60.16949,24.93346,65,28.75721,10
114.2331,60.16949,24.93346,65,28.7407,10
129.2382,60.16949,24.93346,65,28.72812,10
144.2397,60.16949,24.93346,65,28.71825,10
