0,0.007782369,-0.004862332,-0.008240952,0.4423272,0.7018684,0.3552339,0.4307392
0.009979,0.005081183,-0.006198748,0.001284844,0.4649092,0.6895406,0.3504484,0.4307889
0.019989,0.003764781,-0.007456857,0.006034149,0.4379525,0.702164,0.3211933,0.4604326
0.029999,0.004056973,-0.008624239,0.007484909,0.4519683,0.6946194,0.3593934,0.4290279
0.039978,0.005421091,-0.009576086,0.01029106,0.4549726,0.674615,0.4501417,0.3677865
0.049988,0.006808192,-0.01025078,0.01031004,0.5025372,0.4950436,0.6736598,0.2203876
0.059998,0.007294882,-0.01053684,0.009650557,0.5060861,0.4734632,0.689587,0.2101888
0.069977,0.007559474,-0.01020768,0.008471343,0.51668,0.4279151,0.7163076,0.1919215
0.079987,0.007613906,-0.009198621,0.007096468,0.5574107,0.3216645,0.7524946,0.1399185
0.089966,0.007514495,-0.007510106,0.005927103,0.6535598,0.05327259,0.7332165,-0.1800423
0.099976,0.007410776,-0.00520998,0.00529782,0.05676968,-0.3617214,0.3910886,-0.8443841
0.109985,0.007550471,-0.002455339,0.005145569,0.4184761,0.4833674,-0.03112987,0.7682869
0.119965,0.007635319,0.000736104,0.004890537,0.5406323,0.4805113,0.0870532,0.6850163
0.129974,0.007385118,0.004325792,0.004557112,0.5661774,0.4762531,0.1133567,0.6631564
0.139984,0.006953952,0.007977689,0.00421444,0.569256,0.4756586,0.1166492,0.6603707
0.149963,0.006465581,0.01143293,0.003862167,0.5665576,0.4763547,0.1140295,0.6626432
0.159973,0.005965729,0.01458037,0.003497686,0.5620284,0.4774692,0.1095806,0.6664378
0.172974,0.005327666,0.01816085,0.003011247,0.5531112,0.4795986,0.1008487,0.6737082
0.182953,0.00485834,0.0201694,0.002650007,0.5475665,0.48096,0.09554707,0.6780259
0.192963,0.004406865,0.02169906,0.002296515,0.5418279,0.4823597,0.09011709,0.6823713
0.202972,0.003977762,0.02270465,0.001959376,0.5359581,0.4837486,0.08459466,0.6867168
0.212952,0.003573845,0.02315716,0.001645468,0.5300541,0.4850374,0.07903479,0.6910389
0.222961,0.003195961,0.02303467,0.001362327,0.5240164,0.4862692,0.07335155,0.695391
0.232971,0.002847261,0.02230416,0.001119603,0.5178818,0.4874623,0.06760567,0.6997203
0.24295,0.002527959,0.02093818,0.0009239521,0.511702,0.4885961,0.06184915,0.7039955
0.25296,0.002230495,0.01889959,0.0007740114,0.50543,0.4896441,0.05601425,0.7082736
0.26297,0.001955822,0.01615514,0.0006771685,0.4990993,0.4906031,0.05014456,0.7125265
0.272949,0.001701772,0.01268232,0.0006368983,0.4927546,0.4914975,0.04431367,0.7167004
0.282959,0.001463593,0.008434026,0.0006561035,0.4863132,0.4923395,0.03845398,0.7208485
0.292938,0.001234102,0.003407683,0.0007342442,0.4798894,0.4930918,0.03264425,0.7249145
0.302948,0.001007085,-0.002444791,0.0008727453,0.4799257,0.4928623,0.03263505,0.725047
0.318939,0.0006248057,-0.01171356,0.001076244,0.4799776,0.4924655,0.03258949,0.7252842
0.328949,0.0003666517,-0.01735758,0.001159122,0.4800545,0.4922426,0.03260531,0.7253838
0.338959,9.10005e-05,-0.02293982,0.001224579,0.4801829,0.4920268,0.03266733,0.7254425
0.348938,-0.0002047891,-0.02844802,0.001273711,0.4803251,0.4918674,0.03277567,0.7254516
0.358948,-0.0005265987,-0.03391626,0.001312282,0.4805262,0.4917496,0.03296763,0.7253896
0.368927,-0.000871378,-0.03930924,0.001340567,0.4807356,0.4916689,0.03318101,0.7252958
0.378937,-0.001238863,-0.04465582,0.001362901,0.4809716,0.4916055,0.03340841,0.7251718
0.388947,-0.001626313,-0.04992877,0.001378753,0.4811559,0.4916137,0.03360519,0.725035
0.398926,-0.002018953,-0.05510211,0.0013973,0.4812812,0.4917112,0.0337724,0.7248779
0.408936,-0.002420179,-0.06022089,0.001424304,0.4813868,0.4918719,0.0339594,0.72469
0.418945,-0.002828582,-0.06527875,0.001457622,0.4814725,0.4920825,0.03416035,0.7244805
0.428925,-0.003247706,-0.07026944,0.001493853,0.4815749,0.4922811,0.03437139,0.7242676
0.438934,-0.003679134,-0.07522544,0.001532178,0.4817022,0.4924451,0.03460131,0.7240604
0.448944,-0.004120314,-0.08012649,0.001567769,0.4818458,0.4925317,0.03479712,0.7238966
0.458923,-0.004569777,-0.08494565,0.001596013,0.4820082,0.4925119,0.03493626,0.7237952
0.468933,-0.005024803,-0.08970956,0.001615823,0.4821815,0.4923949,0.03502767,0.7237551
0.478912,-0.005478275,-0.09439931,0.001630303,0.4823855,0.4921802,0.03509929,0.7237616
0.488922,-0.005926548,-0.09905943,0.001650531,0.4825612,0.49196,0.03517667,0.7237905
0.498932,-0.00636756,-0.1036842,0.001677624,0.4827355,0.4917153,0.03528913,0.723835
0.508911,-0.006805542,-0.1082715,0.001710414,0.4829591,0.491436,0.03548004,0.7238663
0.518921,-0.007249083,-0.1128493,0.001747056,0.4832103,0.4911595,0.03573671,0.7238736
0.528931,-0.007704888,-0.1173898,0.00178262,0.4834974,0.4909242,0.03606406,0.7238253
0.53891,-0.008175884,-0.1218676,0.00181197,0.4837771,0.4907537,0.03641457,0.7237365
0.54892,-0.008666014,-0.1262951,0.00183694,0.4840598,0.4906965,0.03680937,0.7235662
0.558929,-0.009174531,-0.1306514,0.001859342,0.4843265,0.4907187,0.03722172,0.7233516
0.568909,-0.009698325,-0.1349252,0.001880375,0.4845996,0.4907489,0.03762872,0.7231271
0.578918,-0.01023856,-0.1391389,0.001902986,0.4848547,0.4908223,0.03802412,0.7228856
0.588898,-0.01078647,-0.1432666,0.001931848,0.4850933,0.4909289,0.03840856,0.7226327
0.598907,-0.01134439,-0.1473347,0.001966171,0.4853508,0.4909714,0.03875369,0.7224125
0.608917,-0.01191416,-0.1513266,0.002001126,0.4856628,0.4908806,0.03904072,0.7222491
0.618896,-0.01249521,-0.1552222,0.002038178,0.4859772,0.4907216,0.03925824,0.7221338
0.628906,-0.01308539,-0.1590414,0.002079972,0.4862865,0.4905612,0.03944834,0.7220242
0.638916,-0.01367616,-0.1627769,0.002129901,0.4865358,0.4904808,0.03961911,0.7219015
0.648895,-0.01425999,-0.1664307,0.002194863,0.486761,0.4905042,0.039836,0.7217218
0.658905,-0.01483886,-0.170038,0.002277222,0.4869522,0.4906241,0.04010328,0.7214966
0.668915,-0.01540601,-0.1735984,0.002377064,0.4871379,0.4907764,0.04040427,0.7212508
0.678894,-0.01596136,-0.1771029,0.002490687,0.4873338,0.4908945,0.04072048,0.7210202
0.688904,-0.01650667,-0.1805629,0.002614714,0.4875105,0.4909625,0.04099634,0.7208388
0.698883,-0.0170383,-0.1839518,0.002743609,0.487673,0.4909876,0.04123315,0.7206983
0.708893,-0.01755525,-0.1872847,0.002876816,0.4878285,0.4909505,0.04144409,0.7206062
0.718903,-0.01805637,-0.1905517,0.003006476,0.4880083,0.4908033,0.04162576,0.7205743
0.728882,-0.01854434,-0.1937461,0.003130842,0.4881865,0.4905895,0.04177561,0.7205905
0.738892,-0.01902089,-0.1968898,0.003253009,0.4883091,0.4904399,0.04192152,0.7206008
0.748901,-0.01947908,-0.1999732,0.003379887,0.4883706,0.4903889,0.04208317,0.7205844
0.758881,-0.01991595,-0.2029938,0.003510359,0.4884119,0.4904059,0.04229137,0.7205326
0.76889,-0.02033993,-0.2059798,0.003645719,0.4884775,0.4904315,0.04255978,0.720455
0.7789,-0.02075296,-0.2089218,0.00378474,0.4885545,0.4904705,0.04285304,0.7203588
0.788879,-0.02115561,-0.211801,0.003921913,0.4886562,0.4904867,0.04316407,0.7202602
0.798889,-0.02155571,-0.2146272,0.004048477,0.4888148,0.4904456,0.04349239,0.7201608
0.808868,-0.02195483,-0.2173827,0.004159076,0.489012,0.4903926,0.04384385,0.7200417
0.818878,-0.02235744,-0.2200837,0.004256939,0.4891991,0.4903995,0.04422484,0.7198866
0.828888,-0.02275734,-0.2227291,0.004344023,0.4893623,0.4905229,0.04465713,0.7196649
0.838867,-0.02315036,-0.2253165,0.004427722,0.4894944,0.4907673,0.04514092,0.7193782
0.848877,-0.02353581,-0.2278695,0.004524562,0.4895737,0.4910932,0.04563218,0.7190708
0.858887,-0.02392238,-0.2303618,0.004640399,0.4896162,0.4914934,0.04612862,0.7187367
0.868866,-0.02432083,-0.2327664,0.004768196,0.4896193,0.4919778,0.04660702,0.7183722
0.878876,-0.02474965,-0.2350899,0.004908018,0.4896384,0.4924178,0.04704147,0.7180293
0.888885,-0.02522344,-0.2373155,0.00505095,0.4896929,0.4927972,0.0474222,0.7177067
0.898865,-0.02574546,-0.2394312,0.005191587,0.4897603,0.4931609,0.047757,0.7173886
0.908874,-0.02631468,-0.2414551,0.005331763,0.4898256,0.4935198,0.04802493,0.7170792
0.918854,-0.02692796,-0.2433869,0.005465261,0.489925,0.4938824,0.04829044,0.7167438
0.928864,-0.02759006,-0.2452533,0.005589588,0.4900356,0.4942547,0.04854331,0.7163944
0.938873,-0.02829309,-0.2470682,0.005702084,0.4901915,0.4946293,0.04884364,0.7160087
0.948853,-0.02901519,-0.2488534,0.005810426,0.490381,0.4949301,0.04916511,0.715649
0.958862,-0.0297334,-0.2506435,0.00591556,0.4905948,0.4951177,0.04949584,0.7153498
0.968863,-0.03042731,-0.2524424,0.006020391,0.4908316,0.4952031,0.04984752,0.7151039
0.978842,-0.03109426,-0.2542433,0.006124102,0.4910634,0.4952271,0.05019867,0.7149034
0.988852,-0.03174425,-0.2560454,0.006222376,0.4913079,0.4951514,0.05052294,0.7147651
0.998862,-0.032387,-0.2578301,0.006301871,0.491598,0.4949796,0.05082802,0.7146629
1.008841,-0.0330226,-0.259581,0.006362394,0.4918865,0.4947561,0.05108742,0.7146007
1.018851,-0.03365233,-0.2612952,0.006411663,0.4921559,0.4945095,0.05129239,0.7145713
