0.007002,0.817899,7.942933,5.841153
0.016799,0.789009,7.954758,5.741311
0.026595,0.75503,8.067923,5.719307
0.03636,0.681533,8.176447,5.745951
0.046156,0.631088,8.149204,5.73682
0.055953,0.547112,8.150251,5.721103
0.065718,0.510439,8.091873,5.802234
0.075514,0.529299,8.078251,5.864804
0.08528,0.534089,8.032746,5.891598
0.095076,0.564476,7.872878,5.867199
0.104872,0.534538,7.705077,5.872588
0.114638,0.542023,7.621701,5.877528
0.124434,0.545017,7.533983,5.91974
0.13423,0.562231,7.54042,5.874684
0.143996,0.563428,7.549551,5.796097
0.153792,0.583337,7.682774,5.757028
0.163588,0.612227,7.778275,5.675298
0.173354,0.555046,7.798333,5.587431
0.18315,0.573008,7.749535,5.493576
0.192915,0.553998,7.774383,5.504952
0.202712,0.585283,7.821535,5.543871
0.212508,0.546663,7.902966,5.536088
0.222273,0.475262,8.014484,5.564229
0.23207,0.441133,8.088879,5.508096
0.241835,0.38964,8.091274,5.433401
0.251631,0.391885,8.128247,5.378166
0.261427,0.396076,8.1031,5.344187
0.271193,0.430205,8.107141,5.364245
0.280989,0.487686,8.057744,5.423671
0.290785,0.491129,8.047266,5.457501
0.300551,0.474962,8.034841,5.497468
0.310347,0.405357,7.993378,5.535788
0.320113,0.350122,7.946824,5.474715
0.329909,0.374072,7.878267,5.462141
0.339705,0.325124,7.86719,5.443281
0.349471,0.304766,7.859855,5.440287
0.359267,0.308059,7.897727,5.454058
0.369063,0.320933,7.944429,5.5542
0.378829,0.336201,8.034991,5.612728
0.388625,0.332459,8.096364,5.636978
0.39839,0.284858,8.080047,5.570067
0.408186,0.248932,8.046367,5.544021
0.417983,0.228874,8.090975,5.461543
0.427748,0.250579,8.140222,5.437143
0.437544,0.258512,8.138875,5.464686
0.447341,0.276325,8.166867,5.469326
0.457106,0.297431,8.178842,5.481451
0.466902,0.287552,8.127499,5.44837
0.476668,0.268242,8.114775,5.466782
0.486464,0.235311,8.140073,5.434599
0.49623,0.247435,8.09801,5.402416
0.506026,0.246687,8.156688,5.422474
0.515822,0.27408,8.200697,5.404811
0.525588,0.338297,8.114925,5.383255
0.535384,0.376168,8.135133,5.3379
0.545149,0.433648,8.177794,5.355862
0.554946,0.473016,8.230485,5.32802
0.564742,0.535586,8.200547,5.343139
0.574507,0.556243,8.173453,5.363796
0.584303,0.583337,8.13648,5.369933
0.5941,0.576002,8.069869,5.323081
0.603865,0.574056,8.000563,5.290448
0.613661,0.569117,8.012089,5.229825
0.623457,0.599803,8.027357,5.177583
0.633223,0.583038,8.038883,5.145849
0.643019,0.608934,8.071366,5.141508
0.652785,0.653691,8.059989,5.258565
0.662581,0.652044,8.078551,5.342989
0.672377,0.643811,8.084239,5.368586
0.682143,0.611179,8.118817,5.386399
0.691939,0.615819,8.099208,5.291796
0.701735,0.59142,8.115673,5.177134
0.711501,0.606688,8.111183,5.125192
0.721297,0.589624,8.095166,5.053342
0.731062,0.587528,8.14142,5.052892
0.740859,0.556992,8.124804,5.132976
0.750655,0.549358,8.108189,5.248685
0.76042,0.545915,8.111482,5.418283
0.770217,0.470322,8.070018,5.537135
0.780013,0.48065,8.053702,5.594766
0.789778,0.444426,8.07885,5.574408
0.799574,0.449515,8.111931,5.587431
0.80934,0.437241,8.122559,5.541776
0.819136,0.439336,8.156089,5.506898
0.828932,0.458796,8.17016,5.516478
0.838698,0.466729,8.168513,5.488636
0.848494,0.440833,8.184081,5.511838
0.85829,0.473765,8.164622,5.492977
0.868056,0.422871,8.200846,5.440586
0.877852,0.4088,8.215516,5.4099
