0.190579,60.18689,24.82169,65,3.290419,10
6.190875,60.18689,24.82168,65,3.366336,10
21.19147,60.18689,24.82169,65,3.402568,10
42.75044,60.18689,24.82169,444.5543,3.402568,10
42.76448,60.18689,24.82169,444.5545,3.402568,10
42.76661,60.18689,24.82169,444.5545,3.402568,10
45.95938,60.18687,24.82181,65,3.432614,10
48.04103,60.18686,24.82181,65,3.43884,10
55.46676,60.18686,24.82181,65,3.441954,10
70.4702,60.18686,24.82181,65,3.444137,10
70.83461,60.18686,24.82181,65,3.445132,10
81.18328,60.18697,24.82168,65,3.356415,10
104.4754,60.18687,24.82189,65,3.53268,10
110.9455,60.18686,24.82175,65,3.439128,10
