0.001631,186.6993,132.8932,-610.5128
0.011457,186.8483,132.9668,-609.986
0.021284,186.3267,133.4179,-610.5153
0.03108,186.9243,132.968,-610.36
0.040907,186.6991,132.9676,-610.2876
0.050734,186.4755,133.4167,-610.0637
0.06056,186.7001,133.1926,-610.2868
0.070387,186.2531,133.9417,-610.1393
0.080213,186.8486,132.7434,-610.5117
0.09004,186.401,133.268,-610.515
0.099836,186.7753,133.4167,-609.9852
0.109663,186.3996,133.1171,-610.2155
0.11949,186.4765,133.6417,-610.0629
0.129316,185.6495,133.2654,-609.9236
0.139143,186.5505,133.5658,-609.7622
0.14897,186.1744,133.415,-609.6171
0.158766,186.7741,132.9676,-610.2867
0.168592,186.9236,132.818,-610.3605
0.178419,186.2472,132.6665,-610.0689
0.188246,186.9971,132.4433,-610.436
0.198072,187.1483,132.6687,-610.5084
0.207899,186.7726,132.5183,-610.5133
0.217726,186.7743,132.8933,-610.512
0.227552,187.1484,132.7435,-610.4332
0.237379,186.8498,132.9686,-610.5859
0.247206,187.2234,132.7435,-610.4324
0.257032,187.5239,132.8936,-610.3534
0.266859,187.0015,133.6422,-610.0568
0.276686,187.2991,132.8936,-610.431
0.286512,186.6992,133.1914,-609.9119
0.296339,187.5227,132.6684,-610.2792
0.306166,187.2227,132.6681,-610.2826
0.315962,187.4488,132.7442,-610.5798
0.325788,187.2995,133.1179,-610.2051
0.335615,187.4495,133.1181,-610.2034
0.345442,187.8225,132.6684,-610.2007
0.355268,187.5215,132.5177,-610.0547
0.365095,187.8965,132.5181,-610.0505
0.374922,187.5964,132.3684,-610.2794
0.384748,187.2986,132.7438,-610.5065
0.394575,187.6725,132.6683,-610.2024
0.404402,187.6713,132.4431,-610.1282
0.414228,187.6711,132.5174,-609.903
0.424055,187.748,132.7436,-610.2763
0.433882,187.2968,132.9655,-609.3807
0.443708,187.7457,132.2931,-610.1279
0.453535,186.6985,132.8923,-610.2128
0.463362,187.7454,132.3674,-609.9027
0.473188,187.1465,132.5173,-610.0591
0.483015,187.3709,132.4423,-609.9818
0.492842,187.1443,132.0671,-609.9857
0.502668,186.6964,132.9644,-609.2377
0.512495,187.1443,132.291,-609.6099
0.522322,186.9195,132.291,-609.6875
0.532148,186.6935,132.1403,-609.5406
0.541975,186.7688,132.2899,-609.3892
0.551802,186.6936,132.2151,-609.4653
