0.138074,60.16883,24.9313,65,19,21.35294
6.592777,60.16887,24.93151,65,19,17.63821
7.664912,60.16897,24.93172,65,22.73015,11.61412
8.222091,60.169,24.93175,65,23.47781,10
14.62448,60.16897,24.9315,65,23.15255,10.2501
20.62869,60.16896,24.93144,65,22.87979,10.54604
34.67207,60.16896,24.93146,65,22.64148,11.16157
49.67714,60.16896,24.93146,65,22.48864,10.29745
64.68162,60.16896,24.93146,65,22.38143,10
79.68514,60.16896,24.93146,65,22.30166,10
94.69021,60.16896,24.93146,65,22.23978,10
109.6922,60.16896,24.93146,65,22.19034,10
124.6982,60.16896,24.93146,65,22.14998,10
139.7027,60.16896,24.93146,65,22.11649,10
154.7069,60.16896,24.93146,65,22.08836,10
169.7126,60.16896,24.93146,65,22.06453,10
184.7179,60.16896,24.93146,65,22.04419,10
