0.0070020,34.0000000,0.0906499,0.0435728,-0.0256321,0.8178990,7.9429330,5.8411530,0.0000000,0.0000000
0.0167990,34.0000000,0.0837725,0.0426826,-0.0139177,0.7890090,7.9547580,5.7413110,0.0000000,0.0000000
0.0265950,34.0000000,0.0771161,0.0431941,-0.0002026,0.7550300,8.0679230,5.7193070,0.0000000,0.0000000
0.0363600,34.0000000,0.0679551,0.0363191,0.0159529,0.6815330,8.1764470,5.7459510,0.0000000,0.0000000
0.0461560,34.0000000,0.0705336,0.0440602,0.0334430,0.6310880,8.1492040,5.7368200,0.0000000,0.0000000
0.0559530,34.0000000,0.0890747,0.0407540,0.0492408,0.5471120,8.1502510,5.7211030,0.0000000,0.0000000
0.0657180,34.0000000,0.1095663,0.0355776,0.0597191,0.5104390,8.0918730,5.8022340,0.0000000,0.0000000
0.0755140,34.0000000,0.1208113,0.0239146,0.0644617,0.5292990,8.0782510,5.8648040,0.0000000,0.0000000
0.0852800,34.0000000,0.1210938,0.0102119,0.0645404,0.5340890,8.0327460,5.8915980,0.0000000,0.0000000
0.0950760,34.0000000,0.1056121,-0.0051204,0.0545730,0.5644760,7.8728780,5.8671990,0.0000000,0.0000000
0.1048720,34.0000000,0.0926265,-0.0178283,0.0354295,0.5345380,7.7050770,5.8725880,0.0000000,0.0000000
0.1146380,34.0000000,0.0899541,-0.0340009,0.0093103,0.5420230,7.6217010,5.8775280,0.0000000,0.0000000
0.1244340,34.0000000,0.1005189,-0.0432321,-0.0229778,0.5450170,7.5339830,5.9197400,0.0000000,0.0000000
0.1342300,34.0000000,0.1255438,-0.0575806,-0.0512615,0.5622310,7.5404200,5.8746840,0.0000000,0.0000000
0.1439960,34.0000000,0.1441855,-0.0666938,-0.0825022,0.5634280,7.5495510,5.7960970,0.0000000,0.0000000
0.1537920,34.0000000,0.1557929,-0.0758784,-0.1067065,0.5833370,7.6827740,5.7570280,0.0000000,0.0000000
0.1635880,34.0000000,0.1672454,-0.0762287,-0.1218887,0.6122270,7.7782750,5.6752980,0.0000000,0.0000000
0.1733540,34.0000000,0.1786423,-0.0780536,-0.1345669,0.5550460,7.7983330,5.5874310,0.0000000,0.0000000
0.1831500,34.0000000,0.1758941,-0.0791394,-0.1470769,0.5730080,7.7495350,5.4935760,0.0000000,0.0000000
0.1929150,34.0000000,0.1615519,-0.0765167,-0.1558628,0.5539980,7.7743830,5.5049520,0.0000000,0.0000000
0.2027120,34.0000000,0.1431942,-0.0797133,-0.1614051,0.5852830,7.8215350,5.5438710,0.0000000,0.0000000
0.2125080,34.0000000,0.1243835,-0.0839430,-0.1621118,0.5466630,7.9029660,5.5360880,0.0000000,0.0000000
0.2222730,34.0000000,0.1108113,-0.0873057,-0.1577427,0.4752620,8.0144840,5.5642290,0.0000000,0.0000000
0.2320700,34.0000000,0.1074718,-0.0838541,-0.1483680,0.4411330,8.0888790,5.5080960,0.0000000,0.0000000
0.2418350,34.0000000,0.1096875,-0.0771035,-0.1371889,0.3896400,8.0912740,5.4334010,0.0000000,0.0000000
0.2516310,34.0000000,0.1073320,-0.0628518,-0.1257967,0.3918850,8.1282470,5.3781660,0.0000000,0.0000000
0.2614270,34.0000000,0.0879158,-0.0509259,-0.1150780,0.3960760,8.1031000,5.3441870,0.0000000,0.0000000
0.2711930,34.0000000,0.0614592,-0.0451136,-0.1060476,0.4302050,8.1071410,5.3642450,0.0000000,0.0000000
0.2809890,34.0000000,0.0408086,-0.0367973,-0.0954975,0.4876860,8.0577440,5.4236710,0.0000000,0.0000000
0.2907850,34.0000000,0.0349142,-0.0230291,-0.0847886,0.4911290,8.0472660,5.4575010,0.0000000,0.0000000
0.3005510,34.0000000,0.0396270,-0.0135145,-0.0758002,0.4749620,8.0348410,5.4974680,0.0000000,0.0000000
0.3103470,34.0000000,0.0501972,-0.0079226,-0.0681816,0.4053570,7.9933780,5.5357880,0.0000000,0.0000000
0.3156540,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5856392,0.3992159,-0.1632655,0.6862928
0.3201130,34.0000000,0.0614478,-0.0020965,-0.0634868,0.3501220,7.9468240,5.4747150,0.0000000,0.0000000
0.3299090,34.0000000,0.0591912,0.0053312,-0.0628195,0.3740720,7.8782670,5.4621410,0.0000000,0.0000000
0.3323090,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5857444,0.3986746,-0.1631887,0.6865359
0.3397050,34.0000000,0.0395661,0.0112600,-0.0655661,0.3251240,7.8671900,5.4432810,0.0000000,0.0000000
0.3489640,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5856793,0.3978191,-0.1630984,0.6871089
0.3494710,34.0000000,0.0235448,0.0159266,-0.0708154,0.3047660,7.8598550,5.4402870,0.0000000,0.0000000
0.3592670,34.0000000,0.0280110,0.0232832,-0.0723391,0.3080590,7.8977270,5.4540580,0.0000000,0.0000000
0.3656190,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5855398,0.3970239,-0.1628991,0.6877347
0.3690630,34.0000000,0.0467347,0.0250161,-0.0693085,0.3209330,7.9444290,5.5542000,0.0000000,0.0000000
0.3788290,34.0000000,0.0691034,0.0227458,-0.0633308,0.3362010,8.0349910,5.6127280,0.0000000,0.0000000
0.3822740,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5853367,0.3962847,-0.1625727,0.6884109
0.3886250,34.0000000,0.0869664,0.0197270,-0.0544445,0.3324590,8.0963640,5.6369780,0.0000000,0.0000000
0.3983900,34.0000000,0.0873936,0.0130146,-0.0460649,0.2848580,8.0800470,5.5700670,0.0000000,0.0000000
0.3989300,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5850790,0.3956529,-0.1620070,0.6891263
0.4081860,34.0000000,0.0690240,0.0097977,-0.0396920,0.2489320,8.0463670,5.5440210,0.0000000,0.0000000
0.4155850,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5850508,0.3953574,-0.1613345,0.6894775
0.4179830,34.0000000,0.0486126,0.0065800,-0.0352297,0.2288740,8.0909750,5.4615430,0.0000000,0.0000000
0.4277480,34.0000000,0.0318318,0.0037416,-0.0266234,0.2505790,8.1402220,5.4371430,0.0000000,0.0000000
0.4322400,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5853597,0.3949280,-0.1598609,0.6898046
0.4375440,34.0000000,0.0166379,0.0033153,-0.0157640,0.2585120,8.1388750,5.4646860,0.0000000,0.0000000
0.4473410,34.0000000,0.0194501,0.0054097,-0.0071557,0.2763250,8.1668670,5.4693260,0.0000000,0.0000000
0.4488950,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5865512,0.3955530,-0.1597923,0.6884489
0.4571060,34.0000000,0.0399247,0.0051300,0.0035986,0.2974310,8.1788420,5.4814510,0.0000000,0.0000000
0.4655500,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5871450,0.3951626,-0.1582073,0.6885330
