0.192052,60.18695,24.8215,65,3.600257,10
6.685368,60.18696,24.82147,65,3.592873,10
12.68571,60.18696,24.82147,65,3.590479,10
13.14765,60.18696,24.82147,65,3.580836,10
19.1473,60.18693,24.82148,65,3.635929,10
19.17464,60.18693,24.82149,65,3.651596,10
20.6117,60.18695,24.82148,50,3.297974,12
21.6117,60.18695,24.82148,50,3.27124,12
22.6117,60.18695,24.82148,50,3.241943,12
23.6117,60.18695,24.82148,50,3.22345,12
24.6117,60.18695,24.82148,100,3.231079,16
25.6117,60.18695,24.82147,50,3.010254,8
26.6117,60.18695,24.82147,50,3.011353,12
27.6117,60.18695,24.82147,100,3.012024,12
28.6117,60.18695,24.82147,100,3.012878,12
29.6117,60.18695,24.82147,200,3.012878,24.12908
30.6117,60.18695,24.82147,200,3.014665,13.35639
31.6117,60.18696,24.82148,100,3.247742,8
32.6117,60.18696,24.82148,100,3.248352,12
33.6117,60.18696,24.82148,100,3.249756,12
34.6117,60.18696,24.82148,100,3.245178,12
35.6117,60.18696,24.82148,50,3.23053,16
36.6117,60.18696,24.82148,50,3.215637,12
37.6117,60.18696,24.82148,30,3.192383,8
38.6117,60.18696,24.82148,30,3.223328,8
39.6117,60.18696,24.82148,10,3.457153,12
40.6117,60.18696,24.82148,10,3.69928,12
41.6117,60.18696,24.82148,10,3.774902,12
42.6117,60.18696,24.82148,30,3.895996,12
43.6117,60.18696,24.82148,10,3.590149,8
44.6117,60.18696,24.82148,10,3.598511,8
45.6117,60.18696,24.82148,30,3.647888,12
46.6117,60.18696,24.82148,30,3.683472,12
47.6117,60.18696,24.82148,30,3.635437,12
48.6117,60.18696,24.82148,30,2.487061,12
49.6117,60.18696,24.82148,30,2.45636,12
50.6117,60.18696,24.82148,10,2.742188,16
51.6117,60.18696,24.82148,5,2.599121,16
