0,0,-0,0,2183.592,511.4728,7
4.50035,0.00804,-0.01639,0,2183.672,511.6362,7
5.00039,0.00016,-0.02883,0,2183.593,511.7603,7
7.00055,-0.94833,0.30511,0,2174.137,508.4309,7
9.00072,-1.20452,-0.27856,0,2171.583,514.2501,7
29.50237,-1.26612,-12.7126,-4.52,2170.969,638.2186,6
31.00249,-0.85004,-13.25481,-4.52,2175.117,643.6245,6
33.5027,-0.1552,-12.61822,-4.52,2182.045,637.2777,6
54.00435,-0.11848,-0.0531,-9.04,2182.411,512.0022,5
56.00445,-0.70285,0.29258,-9.04,2176.584,508.5558,5
59.00436,-1.30284,-0.1147,-9.04,2170.603,512.6164,5
79.50601,-1.309,-13.07719,-13.57,2170.541,641.8536,4
81.50618,-0.74889,-13.32014,-13.57,2176.125,644.2758,4
86.50658,-0.1552,-12.8804,-13.57,2182.045,639.8916,4
111.0086,-0.17967,1.64415,-19.17,2181.801,495.0805,3
112.0086,-0.68805,2.23699,-19.17,2176.732,489.1699,3
113.0087,-1.03228,1.88134,-19.17,2173.3,492.7158,3
115.5089,-1.03641,1.02647,-19.17,2173.259,501.2389,3
116.509,-1.06449,1.06095,-19.17,2172.979,500.8951,3
117.009,-1.04917,1.225,-19.17,2173.132,499.2595,3
