0.183944,99.58797,0.055481
1.192254,99.5873,0.113617
2.200521,99.5871,0.129471
3.208952,99.5871,0.129471
4.217202,99.5871,0.129471
5.225574,99.58735,0.108337
6.233883,99.58778,0.07399
7.242205,99.58878,-0.013214
8.217635,99.58878,-0.013214
9.338033,99.58873,-0.007935
10.45824,99.58844,0.015854
11.57882,99.58755,0.092484
12.69922,99.58661,0.171753
13.81963,99.58586,0.235168
14.94005,99.58471,0.330292
16.0603,99.58401,0.391068
17.18092,99.58315,0.462402
18.30123,99.58192,0.56546
19.42186,99.58128,0.620941
20.54223,99.58128,0.620941
21.66249,99.58144,0.607727
22.78295,99.58171,0.583954
23.90326,99.58262,0.507324
25.02369,99.58279,0.49411
26.14421,99.58279,0.49411
27.26465,99.58224,0.539032
28.38511,99.58202,0.557526
29.50551,99.58202,0.557526
30.62585,99.58223,0.541672
31.74634,99.58232,0.533752
32.86669,99.58278,0.49411
33.98721,99.58325,0.454483
35.10761,99.58325,0.454483
36.22788,99.58298,0.478256
37.34846,99.5822,0.544312
38.46887,99.58142,0.610382
39.58942,99.58086,0.655289
40.70979,99.57997,0.731918
41.8304,99.579,0.813828
42.95072,99.57853,0.85347
44.07112,99.57796,0.901031
45.19158,99.57747,0.943314
46.31203,99.577,0.982941
47.43246,99.57698,0.982941
48.55301,99.57691,0.98822
49.67339,99.57691,0.98822
50.79384,99.57691,0.98822
51.91426,99.57688,0.990875
53.03463,99.57688,0.990875
54.15521,99.57686,0.993515
55.27561,99.57686,0.993515
56.39609,99.57685,0.993515
57.51653,99.57645,1.030502
58.63699,99.57574,1.088638
59.75745,99.57505,1.146759
60.87776,99.5743,1.210175
61.99828,99.57387,1.247177
63.11878,99.57387,1.247177
64.23925,99.574,1.233963
65.35973,99.57426,1.21283
66.48004,99.57497,1.154694
67.60081,99.57539,1.117706
68.72109,99.57539,1.117706
69.84154,99.5756,1.099197
70.962,99.57537,1.120346
72.08242,99.57504,1.146759
73.20279,99.5744,1.202255
74.32348,99.57401,1.233963
75.44391,99.574,1.233963
76.56432,99.574,1.233963
77.68481,99.57413,1.223389
78.80515,99.57426,1.21283
79.92576,99.57485,1.162613
81.04604,99.57519,1.1362
82.16669,99.57549,1.109772
83.28716,99.57608,1.05957
84.40763,99.57642,1.030502
85.52794,99.57642,1.030502
86.64838,99.57642,1.030502
87.76896,99.57641,1.033142
88.88937,99.57626,1.043716
90.00992,99.57626,1.043716
91.1302,99.57645,1.027863
92.25081,99.57676,1.001434
93.3713,99.57688,0.990875
94.49176,99.57732,0.956512
95.61219,99.57787,0.908951
96.73254,99.57837,0.866684
97.85303,99.57861,0.845535
98.97346,99.57903,0.811188
100.094,99.57903,0.811188
101.2146,99.57884,0.827042
102.3349,99.57851,0.85347
103.4554,99.578,0.898392
104.576,99.57784,0.911606
105.6963,99.57764,0.92746
106.8168,99.57757,0.932739
107.9373,99.57761,0.930099
109.0578,99.5775,0.940659
110.1783,99.57747,0.943314
111.2986,99.57718,0.967087
112.4192,99.57684,0.996155
113.5397,99.57682,0.998795
114.6602,99.57673,1.004074
115.7807,99.57664,1.012009
116.901,99.57664,1.012009
118.0216,99.57665,1.012009
119.1421,99.57684,0.996155
