0.166109,99.58377,0.044922
1.174399,99.58323,0.092484
2.182721,99.58323,0.092484
3.19136,99.5834,0.07663
4.199492,99.58432,0
5.208071,99.58505,-0.063416
6.216459,99.58565,-0.113617
7.22487,99.58571,-0.118896
8.20028,99.58571,-0.118896
9.320739,99.58562,-0.110977
10.44123,99.58518,-0.07399
11.5615,99.58469,-0.031708
12.6822,99.58372,0.050201
13.8026,99.58279,0.129471
14.92306,99.58175,0.216675
16.04358,99.58105,0.274796
17.16404,99.58041,0.330292
18.28451,99.5804,0.330292
19.405,99.58041,0.330292
20.52534,99.5807,0.303864
21.64598,99.58144,0.243088
22.76643,99.58182,0.20874
23.88691,99.58231,0.169113
25.00742,99.58275,0.132111
26.1277,99.58283,0.124191
27.24834,99.58285,0.124191
28.36876,99.58283,0.124191
29.48921,99.58241,0.161179
30.60958,99.58063,0.311798
31.7301,99.57775,0.554886
32.8507,99.57403,0.869324
33.97119,99.56995,1.21283
35.09162,99.56535,1.601242
36.2122,99.5612,1.950027
37.33251,99.55805,2.216904
38.45292,99.55527,2.452072
39.57346,99.55225,2.708374
40.69389,99.54886,2.993744
41.81438,99.54496,3.324036
42.93495,99.54044,3.704529
44.05538,99.53663,4.026901
45.17596,99.53359,4.283203
46.2963,99.53163,4.449661
47.41685,99.53149,4.460236
48.53725,99.53149,4.460236
49.65774,99.53206,4.412674
50.77821,99.53252,4.373047
51.89876,99.53256,4.370392
53.01937,99.53256,4.370392
54.1398,99.53252,4.373047
55.26035,99.53213,4.407394
56.3807,99.53179,4.436462
57.50132,99.53128,4.478729
58.6218,99.53127,4.478729
59.74231,99.53124,4.481369
60.86278,99.53127,4.478729
61.98326,99.53146,4.462875
63.10385,99.53186,4.428528
64.22419,99.53226,4.39418
65.34474,99.53267,4.359833
66.46523,99.5331,4.32283
67.58572,99.53319,4.317551
68.70627,99.53324,4.312271
69.82675,99.53384,4.26207
70.94727,99.53471,4.18808
72.06781,99.53603,4.077103
73.18832,99.53829,3.886856
74.30881,99.54127,3.633194
75.42923,99.54439,3.371597
76.54984,99.54795,3.070374
77.67035,99.55141,2.777084
78.79088,99.55469,2.502274
79.91141,99.55828,2.19841
81.03177,99.5621,1.876053
82.15245,99.56587,1.55632
83.27295,99.5693,1.268311
84.39347,99.57304,0.951233
85.5139,99.57668,0.64473
86.63452,99.5801,0.35672
87.75504,99.58204,0.192886
88.87557,99.58369,0.052841
89.99599,99.58467,-0.029068
91.11664,99.58524,-0.07663
92.23718,99.5853,-0.081909
93.35773,99.58566,-0.113617
