0.195664,100.3531,0.039635
1.203841,100.3527,0.071342
2.212151,100.3527,0.071342
3.220397,100.3527,0.071342
4.228631,100.3516,0.166466
5.236789,100.3496,0.335571
6.245126,100.3493,0.361992
7.25344,100.3482,0.446548
8.228912,100.3465,0.594521
9.349099,100.3462,0.615662
10.4694,100.3462,0.615662
11.58972,100.3468,0.565453
12.71006,100.3485,0.428055
13.83022,100.3512,0.195526
14.95071,100.3546,-0.087196
16.07103,100.3576,-0.340858
17.19125,100.3612,-0.636803
18.31162,100.3646,-0.930099
19.43182,100.3681,-1.220757
20.55223,100.3711,-1.469131
21.67263,100.3749,-1.788857
22.79287,100.3782,-2.068939
23.91324,100.3814,-2.333168
25.03346,100.3851,-2.647606
26.15398,100.3886,-2.94355
27.27426,100.3915,-3.181358
28.39461,100.3935,-3.347824
29.51493,100.3945,-3.43502
30.63527,100.3945,-3.43502
31.7556,100.3939,-3.379532
32.87597,100.3931,-3.316116
33.99633,100.3931,-3.316116
35.11658,100.3934,-3.339897
36.23702,100.3952,-3.495789
37.35736,100.3975,-3.688683
38.47772,100.4001,-3.90271
39.59793,100.4034,-4.177513
40.71833,100.4066,-4.444382
41.83874,100.4097,-4.705971
42.95912,100.4129,-4.975487
44.07946,100.4163,-5.260864
45.19966,100.4199,-5.562088
46.32018,100.4235,-5.863312
47.44056,100.4267,-6.130188
48.56083,100.4295,-6.365349
49.68117,100.4325,-6.621658
50.80148,100.4357,-6.888527
51.92209,100.4385,-7.126335
53.04239,100.4409,-7.327156
54.16267,100.4428,-7.480408
55.28311,100.4438,-7.567604
56.40345,100.4442,-7.604599
57.52385,100.4442,-7.604599
58.64427,100.444,-7.580818
59.76464,100.444,-7.580818
60.88508,100.4446,-7.63102
62.0054,100.4455,-7.707649
63.12571,100.4473,-7.858261
64.24605,100.4498,-8.074928
65.36648,100.4534,-8.373512
66.48684,100.457,-8.672096
67.60713,100.4609,-8.999741
68.72759,100.4647,-9.316818
69.84799,100.4686,-9.649757
70.96835,100.4721,-9.937767
72.08872,100.4758,-10.25221
73.20912,100.4793,-10.5455
74.32946,100.4826,-10.81766
75.44971,100.486,-11.10831
76.57008,100.4894,-11.38576
77.69059,100.4925,-11.64999
78.81099,100.4946,-11.82174
79.93131,100.4963,-11.96442
81.05155,100.4972,-12.04634
82.17198,100.4972,-12.04634
83.29244,100.4972,-12.04634
84.41278,100.497,-12.0252
85.53315,100.4969,-12.01463
86.65338,100.4967,-12.00142
87.77387,100.4967,-12.00142
88.89427,100.4971,-12.03577
90.01465,100.4989,-12.1811
91.13503,100.5011,-12.3687
92.25536,100.5042,-12.63029
93.37567,100.5078,-12.93152
94.4961,100.5116,-13.25124
95.61654,100.5155,-13.5736
96.73682,100.5192,-13.89068
97.85725,100.5231,-14.21304
98.9775,100.5268,-14.52219
100.098,100.5302,-14.8102
101.2182,100.5332,-15.06123
102.3387,100.5357,-15.26997
103.4591,100.5387,-15.51835
104.5795,100.5418,-15.77994
105.6999,100.5449,-16.03889
106.8202,100.5484,-16.33218
107.9407,100.5525,-16.67832
109.061,100.5562,-16.98747
110.1815,100.5591,-17.22793
111.3018,100.5614,-17.42082
112.4221,100.5633,-17.582
113.5426,100.5642,-17.65334
