0.137535,60.16945,24.93352,65,28.27882,10.70322
6.142756,60.16945,24.93352,65,28.57016,10
16.98385,60.16943,24.93354,65,28.05888,10.10855
23.38642,60.16945,24.93352,65,27.33802,10.4998
30.08507,60.16943,24.93356,65,27.20601,10.50935
36.09015,60.16942,24.93356,65,27.11349,10.32559
44.14372,60.16945,24.93352,65,26.29689,10.79976
50.55705,60.16942,24.93356,65,25.62867,11.15891
56.56214,60.16941,24.93356,65,25.08347,11.30779
71.97272,60.16947,24.93345,65,24.40533,13.07332
77.97697,60.16948,24.93344,65,23.91646,12.71246
94.71236,60.16942,24.93358,65,29.00041,10
94.74169,60.16942,24.93358,65,29.20291,10
95.01717,60.16942,24.93357,65,29.39092,10
101.4243,60.16946,24.93358,65,28.6666,10
107.8299,60.16951,24.93395,65,27.7439,10
113.833,60.16952,24.93401,65,26.68286,10
