0.139627,60.16947,24.93365,65,25.85272,12.4233
6.549379,60.16952,24.93377,65,24.88604,11.74505
12.55445,60.16953,24.93378,65,24.24883,11.31996
21.36781,60.16951,24.93374,65,24.55409,10.83241
27.37288,60.1695,24.93374,65,24.72907,10.2483
42.77859,60.16946,24.93357,65,25.4535,11.13595
49.18486,60.16939,24.93378,65,25.52629,10.74418
55.18532,60.16938,24.9338,65,25.57501,10.47971
63.43716,60.16939,24.93379,65,25.60566,10
78.43904,60.16939,24.93379,65,25.62562,10
93.84596,60.16942,24.93369,65,26.64597,10
100.6576,60.16944,24.93362,65,27.88875,10
106.6628,60.16944,24.93362,65,28.54904,10
121.6666,60.16944,24.93362,65,29.02213,10
136.6693,60.16944,24.93362,65,29.19596,10
151.2252,60.16938,24.9336,65,30.95703,10
157.6335,60.16943,24.93358,65,31.18501,10
163.6352,60.16943,24.93357,65,31.31563,10
175.7865,60.16943,24.93357,65,31.38881,10
190.7892,60.16943,24.93357,65,31.41802,10
206.1984,60.16942,24.93355,65,33.18657,10
212.2003,60.16942,24.93355,65,33.86694,10
219.5418,60.16943,24.93354,65,33.53011,10
225.5466,60.16943,24.93354,65,33.38418,10
240.5498,60.16943,24.93354,65,33.3148,10
255.5542,60.16943,24.93354,65,33.29772,10
