0.0063740,34.0000000,-0.0556635,-0.0266670,-0.1677925,1.3816270,7.8760220,5.8993820,0.0000000,0.0000000
0.0161390,34.0000000,-0.0710702,-0.0341181,-0.1609103,1.4129120,7.9408370,5.9013280,0.0000000,0.0000000
0.0259050,34.0000000,-0.0865147,-0.0409107,-0.1530297,1.3808780,7.9321550,5.8561220,0.0000000,0.0000000
0.0356400,34.0000000,-0.1017110,-0.0462515,-0.1441632,1.4196480,7.9697270,5.8471410,0.0000000,0.0000000
0.0454060,34.0000000,-0.1104764,-0.0546600,-0.1344340,1.4280300,7.9516150,5.8478890,0.0000000,0.0000000
0.0551710,34.0000000,-0.1120085,-0.0576242,-0.1279651,1.4027330,7.9269160,5.8496860,0.0000000,0.0000000
0.0649070,34.0000000,-0.1084693,-0.0551298,-0.1213220,1.3527370,7.8427910,5.9109080,0.0000000,0.0000000
0.0746720,34.0000000,-0.0884321,-0.0559824,-0.1187688,1.3180090,7.7706410,5.9757230,0.0000000,0.0000000
0.0844380,34.0000000,-0.0577208,-0.0557680,-0.1199561,1.2576850,7.6619670,6.0055110,0.0000000,0.0000000
0.0941730,34.0000000,-0.0215658,-0.0547262,-0.1216545,1.2548410,7.6070310,6.0315570,0.0000000,0.0000000
0.1039380,34.0000000,0.0107356,-0.0553498,-0.1299615,1.2256510,7.5857750,5.9823100,0.0000000,0.0000000
0.1137040,34.0000000,0.0207515,-0.0501499,-0.1342467,1.2021500,7.5434130,5.9085130,0.0000000,0.0000000
0.1234390,34.0000000,0.0082931,-0.0470716,-0.1404404,1.1907740,7.5083860,5.8637560,0.0000000,0.0000000
0.1332050,34.0000000,-0.0114044,-0.0419480,-0.1507478,1.1136840,7.4438700,5.8745340,0.0000000,0.0000000
0.1429700,34.0000000,-0.0242209,-0.0337745,-0.1581784,1.1003620,7.4200700,5.9224340,0.0000000,0.0000000
0.1526840,34.0000000,-0.0308444,-0.0361581,-0.1702728,1.0681790,7.4401280,5.9933870,0.0000000,0.0000000
0.1624490,34.0000000,-0.0247717,-0.0297834,-0.1733473,1.0446780,7.5615260,6.0544600,0.0000000,0.0000000
0.1722150,34.0000000,-0.0091873,-0.0298402,-0.1708828,1.0165360,7.6935510,6.1257120,0.0000000,0.0000000
0.1819800,34.0000000,0.0137534,-0.0326232,-0.1606619,0.9949810,7.7296260,6.1628340,0.0000000,0.0000000
0.1917160,34.0000000,0.0420291,-0.0373941,-0.1519259,0.9939330,7.7266320,6.2236080,0.0000000,0.0000000
0.2014810,34.0000000,0.0652555,-0.0441810,-0.1487229,0.9888440,7.5967030,6.2182190,0.0000000,0.0000000
0.2112470,34.0000000,0.0698970,-0.0562772,-0.1531243,0.9836050,7.5118290,6.1641820,0.0000000,0.0000000
0.2210120,34.0000000,0.0532316,-0.0618528,-0.1632152,0.9845030,7.4513550,6.0534120,0.0000000,0.0000000
0.2307480,34.0000000,0.0176012,-0.0642612,-0.1767717,0.9780660,7.4474630,5.9414450,0.0000000,0.0000000
0.2405130,34.0000000,-0.0193129,-0.0663911,-0.1933925,0.9818080,7.5040450,5.9118060,0.0000000,0.0000000
0.2502790,34.0000000,-0.0482600,-0.0692134,-0.2073527,0.9918370,7.5992470,5.8607620,0.0000000,0.0000000
0.2600440,34.0000000,-0.0790940,-0.0669060,-0.2162701,0.9604030,7.6691520,5.8187000,0.0000000,0.0000000
0.2697800,34.0000000,-0.0997516,-0.0617935,-0.2228191,0.9527690,7.7344160,5.8314230,0.0000000,0.0000000
0.2795450,34.0000000,-0.1183955,-0.0560204,-0.2283987,0.9137000,7.6954970,5.8728870,0.0000000,0.0000000
0.2893110,34.0000000,-0.1353907,-0.0504472,-0.2341872,0.8761280,7.6110730,5.9124050,0.0000000,0.0000000
0.2945600,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4095529,0.2927835,-0.1609225,0.8489100
0.2990460,34.0000000,-0.1454083,-0.0475932,-0.2444665,0.8077200,7.4586900,5.9911410,0.0000000,0.0000000
0.3088120,34.0000000,-0.1549604,-0.0426529,-0.2591080,0.7469470,7.4426730,5.9811120,0.0000000,0.0000000
0.3112160,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4100621,0.2937903,-0.1605939,0.8483784
0.3185770,34.0000000,-0.1696408,-0.0370064,-0.2704680,0.7295830,7.5742490,5.9791660,0.0000000,0.0000000
0.3278710,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4105383,0.2947235,-0.1602649,0.8478865
0.3283430,34.0000000,-0.1853292,-0.0334313,-0.2746767,0.7485930,7.7142080,5.9984760,0.0000000,0.0000000
0.3380780,34.0000000,-0.1920999,-0.0303078,-0.2690126,0.7517370,7.9180840,6.0552080,0.0000000,0.0000000
0.3445260,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4110650,0.2953720,-0.1598032,0.8474927
0.3478440,34.0000000,-0.1810893,-0.0269120,-0.2555572,0.7373670,7.9620930,6.1275080,0.0000000,0.0000000
