0.124362,60.16943,24.93356,65,33.89745,10
6.129501,60.16943,24.93356,65,33.31133,10
7.592293,60.16944,24.93353,65,33.70783,10
13.59742,60.16944,24.93353,65,33.96423,10
19.15502,60.16943,24.93357,50,33.54144,16
20.15502,60.16943,24.93357,30,33.04333,12
21.15502,60.16943,24.93357,30,32.8291,12
22.15502,60.16943,24.93357,30,32.65015,12
23.15502,60.16943,24.93357,10,32.60345,16
24.15502,60.16942,24.93358,10,32.51788,16
25.15502,60.16943,24.93359,10,31.52698,16
26.15502,60.16944,24.9336,10,32.70905,8
27.15502,60.16945,24.93361,10,32.24866,12
28.15502,60.16947,24.93364,10,31.55963,12
29.15502,60.16949,24.93367,10,31.00391,12
30.15502,60.1695,24.93368,10,30.5415,12
31.15502,60.16951,24.93368,10,31.03766,16
32.15502,60.16952,24.93367,10,30.80786,12
33.15502,60.16953,24.93366,10,30.79407,12
34.15502,60.16953,24.93365,30,30.15405,12
35.15502,60.16953,24.93364,30,29.51831,16
36.15503,60.16953,24.93364,30,28.80695,16
37.15502,60.16953,24.93363,30,28.53174,16
38.15502,60.16953,24.93361,30,28.12323,16
39.15502,60.16953,24.9336,30,28.57074,24
40.15502,60.16955,24.9336,30,32.78565,8
41.15502,60.16955,24.93361,30,32.30505,12
42.15502,60.16956,24.93362,30,31.6875,12
43.15502,60.16956,24.93362,30,30.95807,12
44.15502,60.16957,24.93362,30,30.06293,12
45.15502,60.16958,24.93362,30,29.0069,16
46.15502,60.1696,24.93362,30,29.96551,12
47.15502,60.16961,24.93361,30,29.08508,12
48.15502,60.16962,24.93358,30,27.55469,12
49.15502,60.16963,24.93357,30,26.95087,12
50.15502,60.16964,24.93354,30,26.38116,16
51.15502,60.16966,24.93354,30,26.30743,16
52.15502,60.16967,24.93353,30,28.85535,12
53.15502,60.16967,24.93352,30,27.9281,12
54.15502,60.16968,24.93351,30,26.63623,12
55.15502,60.16969,24.9335,30,26.40533,12
56.15502,60.1697,24.9335,30,26.3186,12
57.15502,60.16969,24.93349,30,25.80518,12
58.15502,60.16968,24.93348,10,30.38409,8
59.15502,60.16966,24.93347,10,30.08868,12
60.15502,60.16965,24.93347,30,28.33197,12
61.15502,60.16964,24.93348,30,27.7887,12
62.15502,60.16964,24.93349,30,26.75507,12
63.15502,60.16965,24.9335,10,24.36352,12
64.15502,60.16966,24.93351,10,30.69849,8
65.15502,60.16967,24.9335,10,30.09125,12
66.15502,60.16966,24.93349,10,28.98346,12
67.15502,60.16965,24.93348,10,28.13098,12
68.15502,60.16964,24.93348,30,27.71228,12
69.15502,60.16964,24.93348,30,27.05603,12
70.15502,60.16962,24.93344,30,26.9679,16
71.15503,60.16962,24.93343,30,26.20428,16
72.15502,60.16963,24.9334,30,24.8634,16
73.15502,60.16963,24.93338,30,25.36688,16
74.15502,60.16963,24.93336,30,25.12708,16
75.15502,60.16963,24.93334,30,33.46924,8
76.15502,60.16963,24.93331,30,32.1076,12
77.15502,60.16962,24.93331,30,31.20032,12
78.15502,60.16961,24.93331,30,30.19556,12
79.15502,60.16961,24.93334,30,28.64178,12
80.15502,60.1696,24.93337,30,27.33252,16
81.15502,60.1696,24.93337,30,26.15552,16
82.15502,60.1696,24.93344,30,26.53662,16
83.15502,60.1696,24.93344,30,25.66596,16
84.15502,60.16959,24.93349,30,24.04273,16
85.15502,60.16959,24.93351,30,23.82678,16
86.15502,60.16959,24.93352,30,30.02832,8
87.15502,60.16959,24.93352,30,29.18658,12
88.15502,60.16959,24.93352,30,28.28375,12
89.15502,60.16959,24.93356,30,27.3161,12
90.15502,60.1696,24.93357,30,26.48114,12
91.15502,60.1696,24.93358,30,25.70081,16
92.15502,60.16961,24.93359,30,28.73859,12
93.15502,60.16961,24.9336,30,27.81458,12
94.15502,60.16962,24.9336,30,26.92841,12
95.15502,60.16962,24.93359,30,26.30926,12
96.15502,60.16962,24.93359,30,25.33984,12
97.15502,60.16962,24.93362,30,24.45978,16
98.15502,60.16961,24.93366,50,30.59338,8
99.15502,60.16959,24.9337,50,29.61975,12
100.155,60.16958,24.93373,50,28.55603,12
101.155,60.16954,24.93379,50,27.2945,12
102.155,60.1695,24.93383,50,26.30426,12
103.155,60.16948,24.93386,50,25.42487,12
104.155,60.16947,24.93386,50,24.74298,16
105.155,60.16945,24.93386,50,23.82867,16
106.155,60.16942,24.93387,50,22.27368,16
107.155,60.1694,24.93387,50,22.00647,16
108.155,60.16939,24.93388,50,22.12561,16
109.155,60.16938,24.93389,50,30.89502,8
110.155,60.16937,24.93389,50,29.92926,12
111.155,60.16937,24.9339,50,28.92096,12
112.155,60.16937,24.9339,50,27.91333,12
113.155,60.16935,24.93391,100,26.96197,12
114.155,60.16933,24.93391,100,26.05725,12
115.155,60.16932,24.93388,100,29.9826,8
116.155,60.16929,24.93385,100,28.92932,12
117.155,60.16928,24.93381,100,27.8634,12
118.155,60.16926,24.93379,50,26.85028,12
119.155,60.16924,24.93378,50,25.87897,12
120.155,60.16922,24.93376,50,24.77075,12
121.155,60.16923,24.93376,50,24.02838,16
122.155,60.16925,24.93376,50,22.81409,16
