0.308511,1
0.325166,2
0.341821,3
0.358476,4
0.375132,5
0.391787,6
0.408442,7
0.425097,8
0.441753,9
0.458408,10
0.475063,11
0.491718,12
0.508373,13
0.525029,14
0.541684,15
0.558339,16
0.574994,17
0.591649,18
0.608304,19
0.62496,20
0.641615,21
0.65827,22
0.674925,23
0.69158,24
0.708235,25
0.724891,26
0.741546,27
0.758201,28
0.774856,29
0.791511,30
0.808167,31
0.824822,32
0.841477,33
0.858132,34
0.874787,35
0.891442,36
0.908098,37
0.924753,38
0.941408,39
0.958063,40
0.974719,41
0.991374,42
1.008029,43
1.024684,44
1.041339,45
1.057995,46
1.07465,47
1.091305,48
1.10796,49
1.124615,50
1.141271,51
1.157926,52
1.174581,53
1.191236,54
1.207891,55
1.224546,56
1.241202,57
1.257857,58
1.274512,59
1.291167,60
1.307822,61
1.324478,62
1.341133,63
1.357788,64
1.374443,65
1.391098,66
1.407754,67
1.424409,68
1.441064,69
1.457719,70
1.474374,71
1.49103,72
1.507685,73
1.52434,74
1.540995,75
1.55765,76
1.574306,77
1.590961,78
1.607616,79
1.624271,80
1.640926,81
1.657581,82
1.674237,83
1.690892,84
1.707547,85
1.724202,86
1.740857,87
1.757513,88
1.774168,89
1.790823,90
1.807478,91
1.824133,92
1.840789,93
1.857444,94
1.874099,95
1.890754,96
1.907409,97
1.924065,98
1.94072,99
1.957375,100
1.97403,101
1.990685,102
2.00734,103
2.023996,104
2.040651,105
2.057306,106
2.073961,107
2.090616,108
2.107272,109
2.123927,110
2.140582,111
2.157237,112
2.173892,113
2.190548,114
2.207203,115
2.223858,116
2.240513,117
2.257168,118
2.273824,119
2.290479,120
2.307134,121
2.323789,122
2.340444,123
2.3571,124
2.373755,125
2.39041,126
2.407065,127
2.42372,128
2.440375,129
2.457031,130
2.473686,131
2.490341,132
2.506996,133
2.523651,134
2.540307,135
2.556962,136
2.573617,137
2.590272,138
2.606927,139
2.623583,140
2.640238,141
2.656893,142
2.673548,143
2.690203,144
2.706859,145
2.723514,146
2.740169,147
2.756824,148
2.773479,149
2.790135,150
2.80679,151
2.823445,152
2.8401,153
2.856755,154
2.87341,155
2.890066,156
2.906721,157
