1.92671,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
1.92671,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
1.960043,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
1.993254,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.026832,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.05989,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.093224,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.126496,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.154863,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.188166,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.221652,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.254832,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.288105,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.321499,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.354802,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.388074,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.421469,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.454955,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.488288,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.521444,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.555052,0,0,0,0.7117865,-0.03037725,0.03037725,0.7010809
2.58808,-0.021861,-0.018291,0.009111,0.6600792,0.1458094,-0.2167354,0.7043158
2.621413,-0.026358,-0.023829,0.012788,0.6598018,0.1454544,-0.2170317,0.7045579
2.654686,-0.031041,-0.029923,0.016781,0.659404,0.1451932,-0.2176455,0.7047948
2.68808,0.0177,-0.034216,-0.027409,0.6666626,0.1471082,-0.2178416,0.6974706
2.721566,0.018172,-0.04101,-0.026157,0.6658696,0.1463099,-0.2184945,0.6981914
2.754838,0.018853,-0.048094,-0.024961,0.6651799,0.1459071,-0.219118,0.6987375
2.78805,0.024437,-0.050483,-0.032067,0.6616099,0.1464568,-0.2221112,0.7010631
2.821322,0.024879,-0.057735,-0.031573,0.6612418,0.1462668,-0.2220507,0.701469
