0,0,-0,0,2543.624,1836.832,3
3.00023,0.01312,-0.01043,0,2544.013,1837.141,3
3.50027,-0.3615,0.42665,0,2532.916,1824.194,3
5.00039,-0.91417,1.16784,0,2516.545,1802.238,3
6.50051,-0.70078,3.13042,0,2522.866,1744.103,3
14.50116,0.40867,11.47161,0,2555.73,1497.023,3
21.00168,1.3824,18.8851,0,2584.573,1277.422,3
23.50188,0.78892,21.60059,0,2566.994,1196.985,3
25.002,-0.41252,22.4224,0,2531.405,1172.642,3
31.50253,-7.40753,23.21803,0,2324.2,1149.074,3
37.50301,-14.45915,24.11096,0,2115.319,1122.624,3
40.50326,-17.97381,24.88857,0,2011.209,1099.589,3
41.50334,-18.73907,24.22127,0,1988.541,1119.356,3
43.5035,-21.73907,24.66374,0,1899.675,1106.249,3
44.00354,-22.50342,24.46974,0,1877.034,1111.996,3
50.50407,-28.79658,25.79544,0,1690.62,1072.726,3
55.00443,-33.89066,26.00012,0,1539.724,1066.663,3
56.00451,-34.91702,25.73135,0,1509.322,1074.625,3
58.00467,-35.86891,24.54676,0,1481.125,1109.714,3
61.00491,-36.19666,19.92203,0,1471.416,1246.707,3
67.50544,-37.49585,11.15964,0,1432.932,1506.264,3
69.00556,-36.96647,9.85858,0,1448.613,1544.804,3
70.00564,-35.94864,9.1157,0,1478.763,1566.809,3
71.50576,-35.01902,9.61416,0,1506.3,1552.044,3
82.00661,-34.11559,17.0871,-3.47,1533.061,1330.682,2
83.50673,-34.55563,17.57441,-3.47,1520.027,1316.248,2
85.00685,-34.97754,17.90497,-3.47,1507.529,1306.456,2
86.00693,-35.53367,17.70589,-3.47,1491.055,1312.353,2
87.00701,-35.80788,17.14991,-3.47,1482.933,1328.822,2
92.50746,-36.99872,10.03021,-3.47,1447.658,1539.72,2
94.00758,-36.02356,9.08976,-3.47,1476.544,1567.577,2
95.00766,-35.34529,9.6802,-3.47,1496.636,1550.087,2
109.5088,-34.24781,18.25651,-7.52,1529.145,1296.042,1
110.0089,-34.12778,19.0389,-7.52,1532.7,1272.867,1
112.009,-33.72651,21.90404,-7.52,1544.587,1187.996,1
115.5093,-37.54391,22.76433,-7.52,1431.509,1162.513,1
119.0096,-42.32057,23.27822,-7.52,1290.016,1147.291,1
125.5101,-49.58037,24.01053,-7.52,1074.968,1125.598,1
132.0106,-56.71184,24.99974,-7.52,863.7213,1096.296,1
134.0108,-59.14218,25.43311,-7.52,791.7305,1083.459,1
138.5112,-64.09863,26.04536,-7.52,644.9118,1065.323,1
140.0113,-65.48303,26.13095,-7.52,603.9034,1062.788,1
140.5113,-66.14463,26.19703,-7.52,584.3059,1060.831,1
142.0115,-66.67398,26.19902,-7.52,568.6256,1060.772,1
144.5117,-69.1183,26.3761,-7.52,496.2207,1055.526,1
146.0118,-69.37475,26.35152,-7.52,488.6241,1056.254,1
