0.152881,60.18687,24.82263,65,4.593589,10
3.162336,60.1868,24.82254,30,8.83429,32
4.162336,60.18675,24.82266,30,14.67212,24
5.162337,60.18675,24.82266,10,12.43622,16
6.162335,60.18676,24.82256,5,8.334656,12
7.162336,60.18677,24.82253,5,6.096375,6
8.162337,60.18677,24.82251,5,7.366638,8
9.162337,60.18676,24.82252,5,8.430908,6
10.16234,60.18675,24.82253,5,6.133728,6
11.16234,60.18674,24.82253,5,4.846802,6
12.16234,60.18673,24.82253,5,6.101746,6
13.16234,60.18671,24.82252,5,5.201416,4
14.16234,60.18669,24.82251,5,4.413391,6
15.16234,60.18668,24.8225,5,5.753479,6
16.16234,60.18667,24.8225,5,6.305054,4
17.16234,60.18666,24.8225,5,6.78418,4
18.16234,60.18664,24.82249,5,7.064331,4
19.16234,60.18663,24.82249,5,6.049011,4
20.16234,60.18663,24.82248,5,6.725952,4
21.16234,60.18661,24.82248,5,6.223938,4
22.16234,60.1866,24.82247,5,5.636475,4
23.16234,60.18659,24.82246,5,5.520386,4
24.16234,60.18658,24.82246,5,5.983459,4
25.16234,60.18657,24.82245,5,6.322144,4
26.16234,60.18656,24.82244,5,6.286865,4
27.16234,60.18655,24.82242,5,6.204773,4
28.16234,60.18654,24.8224,5,6.51355,4
29.16234,60.18653,24.82238,5,6.36908,4
30.16234,60.18652,24.82236,5,6.540649,4
31.16234,60.18651,24.82234,5,6.708923,4
32.16234,60.18651,24.82231,5,6.502625,4
33.16234,60.1865,24.82229,5,6.720215,4
34.16234,60.1865,24.82226,5,5.983948,4
35.16234,60.1865,24.82223,5,5.501709,4
36.16234,60.1865,24.8222,5,4.731873,4
37.16234,60.1865,24.82217,5,4.511169,4
38.16234,60.1865,24.82214,5,4.509521,6
39.16234,60.18651,24.82212,5,4.581421,4
40.16234,60.18651,24.82209,5,4.424316,6
41.16234,60.18651,24.82207,5,4.77063,6
42.16234,60.18652,24.82204,5,5.421631,6
43.16234,60.18652,24.82202,5,5.06189,6
44.16234,60.18653,24.82199,5,4.758667,6
45.16234,60.18653,24.82197,5,5.016663,6
46.16234,60.18654,24.82195,5,5.36145,6
47.16234,60.18655,24.82192,5,5.545898,6
