0.007932,-0.728685,8.044571,6.028114
0.017697,-0.64441,8.045469,5.911657
0.027463,-0.604742,8.087981,5.776787
0.037229,-0.619113,8.164622,5.709277
0.046994,-0.598755,8.195607,5.521119
0.05676,-0.511187,8.21806,5.422773
0.066526,-0.539478,8.233029,5.339846
0.076261,-0.493224,8.220156,5.299879
0.086036,-0.474962,8.204738,5.212461
0.095802,-0.520767,8.224497,5.071903
0.105567,-0.632884,8.259375,4.972061
0.115333,-0.737367,8.280181,4.876709
0.125099,-0.799787,8.240364,4.99631
0.134864,-0.896935,8.180938,5.285958
0.14463,-0.911006,8.181387,5.603597
0.154396,-0.87059,8.159832,5.805378
0.164161,-0.839454,8.168513,5.841303
0.173927,-0.739013,8.167017,5.809719
0.183662,-0.729583,8.217911,5.710176
0.193428,-0.697849,8.168963,5.634733
0.203193,-0.724344,8.167466,5.587431
0.212959,-0.707878,8.180489,5.55899
0.222724,-0.638123,8.20863,5.519772
0.23249,-0.588127,8.18962,5.446873
0.242256,-0.541723,8.140522,5.447322
0.252021,-0.615221,8.117919,5.446424
0.261787,-0.688418,8.139624,5.512137
0.271553,-0.761616,8.139324,5.532345
0.281288,-0.805924,8.10774,5.575905
0.291053,-0.784519,8.112829,5.610932
0.300819,-0.727487,8.134235,5.537135
0.310585,-0.623304,8.205487,5.509443
0.32035,-0.578846,8.259225,5.477559
0.330116,-0.59621,8.241861,5.457052
0.339881,-0.609532,8.267757,5.402565
0.349647,-0.598306,8.239765,5.42427
0.359413,-0.623304,8.251441,5.39568
0.369148,-0.693358,8.172555,5.422474
0.378913,-0.726888,8.118517,5.46304
0.388679,-0.74036,8.060588,5.58788
0.398445,-0.743354,8.021369,5.686225
0.40821,-0.759072,8.034692,5.565277
0.417976,-0.72135,8.070916,5.491331
0.427742,-0.719105,8.107141,5.41005
0.437507,-0.74545,8.186326,5.325625
0.447273,-0.779279,8.197703,5.344187
0.457038,-0.80802,8.138426,5.369783
0.466774,-0.865051,8.117619,5.464536
0.476539,-0.88017,8.07391,5.503306
0.486305,-0.842747,8.0308,5.565726
0.49607,-0.797542,8.043523,5.695656
0.505836,-0.816253,8.097112,5.713618
0.515602,-0.780178,8.124954,5.7464
0.525367,-0.850681,8.151299,5.687872
0.535133,-0.895737,8.199948,5.59282
0.544899,-0.830323,8.192464,5.552404
0.554664,-0.811013,8.161927,5.552553
0.56443,-0.796943,8.108937,5.546416
0.574165,-0.786614,8.065378,5.526358
0.583931,-0.777034,8.096813,5.446274
0.593696,-0.819246,8.104297,5.331613
0.603462,-0.888702,8.138725,5.266648
0.613227,-0.962948,8.114027,5.249583
0.622993,-1.052611,8.100854,5.315896
0.632759,-1.105302,8.027207,5.486241
0.642524,-1.129701,8.057744,5.659281
0.65229,-1.133443,7.976313,5.714367
0.662056,-1.105451,8.022118,5.763615
0.671791,-1.079106,8.062085,5.729935
0.681556,-1.044977,8.113428,5.68877
0.691322,-0.950523,8.101902,5.608836
0.701088,-0.870141,8.085736,5.559888
0.710853,-0.855022,8.084987,5.571714
0.720619,-0.744402,8.126152,5.57366
0.730384,-0.680485,8.154143,5.571564
0.74015,-0.686772,8.223749,5.475913
0.749885,-0.681832,8.202044,5.312004
0.759651,-0.721051,8.159382,5.329667
0.769416,-0.805026,8.123008,5.482349
0.779182,-0.874482,8.103848,5.602849
0.788948,-0.877775,8.135283,5.629493
0.798713,-0.858914,8.085436,5.589077
0.808479,-0.85577,8.120314,5.526208
0.818245,-0.860261,8.147108,5.507647
0.82798,-0.87059,8.175549,5.452711
0.837745,-0.8176,8.178692,5.499264
0.847511,-0.786764,8.232431,5.589976
0.857276,-0.777633,8.209528,5.603597
0.867042,-0.759072,8.152646,5.543722
0.876808,-0.753982,8.08858,5.470674
