0.0025440,34.0000000,-0.0453465,0.0673808,0.0161593,0.6978490,6.4782280,7.7350150,0.0000000,0.0000000
0.0123100,34.0000000,-0.0784636,0.0548724,0.0306549,0.6794370,6.4937960,7.8269240,0.0000000,0.0000000
0.0220750,34.0000000,-0.0872146,0.0436360,0.0412063,0.6179150,6.4149100,7.8944330,0.0000000,0.0000000
0.0318410,34.0000000,-0.0839184,0.0338356,0.0493406,0.5378320,6.2279490,7.8848530,0.0000000,0.0000000
0.0416070,34.0000000,-0.0713581,0.0298141,0.0505630,0.4803510,6.0345510,7.8656930,0.0000000,0.0000000
0.0513420,34.0000000,-0.0473984,0.0278689,0.0436036,0.4496650,5.8625590,7.8594060,0.0000000,0.0000000
0.0611070,34.0000000,-0.0186391,0.0217721,0.0313275,0.4388870,5.7914570,7.8829070,0.0000000,0.0000000
0.0708730,34.0000000,-0.0030831,0.0183180,0.0191009,0.4661310,5.8598640,7.8579090,0.0000000,0.0000000
0.0806390,34.0000000,-0.0012880,0.0147280,0.0115635,0.5295990,5.9826090,7.8188410,0.0000000,0.0000000
0.0904040,34.0000000,-0.0033694,0.0132887,0.0107688,0.5912700,6.1312500,7.8188410,0.0000000,0.0000000
0.1001700,34.0000000,-0.0024289,0.0107218,0.0140711,0.6474040,6.1977120,7.8164460,0.0000000,0.0000000
0.1099350,34.0000000,-0.0021709,0.0101078,0.0182388,0.6274950,6.2243560,7.7327700,0.0000000,0.0000000
0.1197010,34.0000000,-0.0047924,0.0104494,0.0218678,0.6029460,6.1367880,7.7052270,0.0000000,0.0000000
0.1294670,34.0000000,-0.0031739,0.0089018,0.0228926,0.5792950,6.0174870,7.6191560,0.0000000,0.0000000
0.1392320,34.0000000,0.0020468,0.0118851,0.0197993,0.5111870,5.9085130,7.5726030,0.0000000,0.0000000
0.1490280,34.0000000,0.0076289,0.0182378,0.0164129,0.4775070,5.9246800,7.5420660,0.0000000,0.0000000
0.1587940,34.0000000,0.0135442,0.0225467,0.0148543,0.5026550,5.9537190,7.5339830,0.0000000,0.0000000
0.1685600,34.0000000,0.0185457,0.0308108,0.0122486,0.5477110,5.9920390,7.5080870,0.0000000,0.0000000
0.1783250,34.0000000,0.0231348,0.0439662,0.0073843,0.5855820,6.0207800,7.5101820,0.0000000,0.0000000
0.1880910,34.0000000,0.0232941,0.0529388,0.0004012,0.5670210,6.0276650,7.4848850,0.0000000,0.0000000
0.1978570,34.0000000,0.0155676,0.0619249,-0.0051823,0.5812410,6.1132870,7.4706650,0.0000000,0.0000000
0.2075920,34.0000000,-0.0010673,0.0705982,-0.0083577,0.5551950,6.1959160,7.4992550,0.0000000,0.0000000
0.2173570,34.0000000,-0.0153141,0.0763145,-0.0084799,0.5310960,6.2454620,7.5366770,0.0000000,0.0000000
0.2271230,34.0000000,-0.0209038,0.0824478,-0.0072414,0.5607340,6.2258530,7.5567360,0.0000000,0.0000000
0.2368890,34.0000000,-0.0160773,0.0860795,-0.0080864,0.4683760,6.1540030,7.5649690,0.0000000,0.0000000
0.2466540,34.0000000,-0.0019016,0.0910841,-0.0081932,0.4432280,6.1168800,7.6017920,0.0000000,0.0000000
0.2564200,34.0000000,0.0113555,0.0940867,-0.0076845,0.4254150,6.1722650,7.6627150,0.0000000,0.0000000
0.2661850,34.0000000,0.0068808,0.0921504,-0.0033131,0.3947290,6.2700110,7.6874140,0.0000000,0.0000000
0.2759510,34.0000000,-0.0145189,0.0900919,0.0069444,0.4037100,6.3942530,7.7267820,0.0000000,0.0000000
0.2857170,34.0000000,-0.0313316,0.0822484,0.0165279,0.3992200,6.5030770,7.8263250,0.0000000,0.0000000
0.2954820,34.0000000,-0.0335984,0.0716465,0.0340279,0.4053570,6.5292720,7.8951820,0.0000000,0.0000000
0.3052480,34.0000000,-0.0272769,0.0692477,0.0481657,0.2790200,6.3738950,7.9285620,0.0000000,0.0000000
0.3150140,34.0000000,-0.0059061,0.0631104,0.0561747,0.2118100,6.2140280,7.9451780,0.0000000,0.0000000
0.3247790,34.0000000,0.0251480,0.0581111,0.0580594,0.1995350,6.0876910,7.9960720,0.0000000,0.0000000
0.3275340,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3780091,0.3706000,-0.2162187,0.8203744
0.3345450,34.0000000,0.0500894,0.0561450,0.0558747,0.1838180,6.0724220,7.9502670,0.0000000,0.0000000
0.3441890,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3776136,0.3707328,-0.2167339,0.8203607
0.3443100,34.0000000,0.0522365,0.0551198,0.0548293,0.2701880,6.1412790,7.9617930,0.0000000,0.0000000
0.3540760,34.0000000,0.0330505,0.0469572,0.0529263,0.3439850,6.2432170,7.9522130,0.0000000,0.0000000
0.3608570,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3774885,0.3706368,-0.2168883,0.8204208
0.3638420,34.0000000,-0.0024863,0.0395272,0.0530487,0.3688330,6.3090800,7.9469740,0.0000000,0.0000000
0.3736070,34.0000000,-0.0436460,0.0311628,0.0552363,0.3781140,6.3670100,7.9447290,0.0000000,0.0000000
0.3775250,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3774174,0.3705659,-0.2169738,0.8204629
0.3833730,34.0000000,-0.0627643,0.0171385,0.0650465,0.4035610,6.4596670,8.0825920,0.0000000,0.0000000
0.3931300,34.0000000,-0.0528745,0.0035336,0.0773505,0.4382890,6.4568230,8.1502510,0.0000000,0.0000000
0.3941930,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3772675,0.3704744,-0.2170749,0.8205464
0.4028950,34.0000000,-0.0189026,-0.0151494,0.0898344,0.4746630,6.3812300,8.1283970,0.0000000,0.0000000
0.4108610,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3771051,0.3704091,-0.2171774,0.8206234
0.4126610,34.0000000,0.0211335,-0.0235569,0.0970337,0.4198770,6.1667260,7.9990660,0.0000000,0.0000000
0.4224260,34.0000000,0.0517085,-0.0221569,0.0955921,0.3487750,5.9688380,7.8091110,0.0000000,0.0000000
0.4275290,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3768386,0.3708610,-0.2176673,0.8204119
0.4321920,34.0000000,0.0659541,-0.0173414,0.0874800,0.3571570,5.9016280,7.6667570,0.0000000,0.0000000
0.4419580,34.0000000,0.0597971,-0.0082320,0.0780662,0.3827540,6.0062600,7.6227480,0.0000000,0.0000000
0.4441970,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3771136,0.3711734,-0.2183590,0.8199604
0.4517230,34.0000000,0.0414972,-0.0024633,0.0717822,0.4619390,6.1813960,7.6523870,0.0000000,0.0000000
0.4608650,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3771936,0.3710712,-0.2186743,0.8198858
0.4614890,34.0000000,0.0191813,0.0001463,0.0695995,0.4816980,6.2893210,7.6859170,0.0000000,0.0000000
0.4712550,34.0000000,-0.0008528,0.0021275,0.0729114,0.4781060,6.3773380,7.7341170,0.0000000,0.0000000
0.4775330,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3773242,0.3707515,-0.2189109,0.8199072
0.4810200,34.0000000,-0.0017237,0.0028013,0.0788014,0.4575980,6.3685070,7.8142000,0.0000000,0.0000000
0.4907860,34.0000000,0.0164996,0.0015302,0.0843115,0.4593950,6.3321320,7.8450360,0.0000000,0.0000000
0.4942010,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3777632,0.3699922,-0.2191616,0.8199811
0.5005210,34.0000000,0.0448235,-0.0010938,0.0912968,0.5062470,6.2969550,7.8956310,0.0000000,0.0000000
0.5102870,34.0000000,0.0772843,-0.0035099,0.0982859,0.5586380,6.2013040,7.8942840,0.0000000,0.0000000
0.5108690,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3779583,0.3698611,-0.2196458,0.8198207
0.5200520,34.0000000,0.1047481,-0.0089683,0.1021171,0.5707630,6.1641820,7.8631480,0.0000000,0.0000000
0.5275370,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3783517,0.3693261,-0.2201936,0.8197335
0.5298180,34.0000000,0.1181997,-0.0172205,0.1042055,0.6005510,6.2218120,7.8257260,0.0000000,0.0000000
0.5395830,34.0000000,0.1117064,-0.0260760,0.1063924,0.6725510,6.3236000,7.8164460,0.0000000,0.0000000
0.5442050,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3789284,0.3689873,-0.2208877,0.8194329
0.5493490,34.0000000,0.0859490,-0.0349903,0.1081607,0.6840770,6.3559330,7.7668990,0.0000000,0.0000000
0.5591150,34.0000000,0.0766645,-0.0495180,0.1064736,0.6731500,6.2993500,7.6865160,0.0000000,0.0000000
0.5608730,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3795727,0.3684963,-0.2215616,0.8191737
0.5688800,34.0000000,0.0736420,-0.0689872,0.1000618,0.6981480,6.3622200,7.3356450,0.0000000,0.0000000
0.5775410,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3800512,0.3679655,-0.2221458,0.8190322
0.5786460,34.0000000,0.0292632,-0.0775399,0.0941597,0.5051990,6.2524980,7.0518360,0.0000000,0.0000000
0.5884120,34.0000000,-0.0268007,-0.0709883,0.0904349,0.5481600,6.1135870,7.0409080,0.0000000,0.0000000
0.5942090,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3803911,0.3677726,-0.2232771,0.8186533
0.5981770,34.0000000,-0.0605866,-0.0582890,0.0841448,0.7828720,6.1234660,7.1718860,0.0000000,0.0000000
0.6079430,34.0000000,-0.0682128,-0.0455289,0.0782310,0.7996370,6.0918820,7.2893920,0.0000000,0.0000000
0.6108770,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3801869,0.3674005,-0.2237676,0.8187813
0.6177080,34.0000000,-0.0720648,-0.0334788,0.0784364,0.8051760,6.2143270,7.3597450,0.0000000,0.0000000
0.6274740,34.0000000,-0.0709126,-0.0218632,0.0823782,0.7831710,6.2691130,7.4353380,0.0000000,0.0000000
0.6275450,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3800439,0.3668058,-0.2241108,0.8190205
0.6372400,34.0000000,-0.0583512,-0.0123845,0.0901687,0.7707470,6.2983030,7.4371340,0.0000000,0.0000000
0.6442130,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3798104,0.3661567,-0.2245458,0.8193000
0.6470050,34.0000000,-0.0417208,0.0013887,0.1009538,0.7479950,6.2304940,7.4673720,0.0000000,0.0000000
0.6567710,34.0000000,-0.0170794,0.0097556,0.1058765,0.7364690,6.1108920,7.5314380,0.0000000,0.0000000
0.6608810,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3794824,0.3660995,-0.2249512,0.8193664
0.6665370,34.0000000,0.0259154,0.0171763,0.1058353,0.7409590,5.9594070,7.5600290,0.0000000,0.0000000
0.6763020,34.0000000,0.0719027,0.0190450,0.1019401,0.7927510,5.8529790,7.6225990,0.0000000,0.0000000
0.6775490,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3791772,0.3664157,-0.2255984,0.8191883
0.6860680,34.0000000,0.0987336,0.0146108,0.0949614,0.8786730,5.8651030,7.6332270,0.0000000,0.0000000
0.6942170,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3783059,0.3663994,-0.2258651,0.8195249
0.6958330,34.0000000,0.0914299,0.0133385,0.0848560,0.9541160,5.9411450,7.5678130,0.0000000,0.0000000
0.7055990,34.0000000,0.0603323,0.0098494,0.0761824,1.0038130,5.9294700,7.5149730,0.0000000,0.0000000
0.7108850,7.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3776838,0.3659973,-0.2258304,0.8200009
0.7153650,34.0000000,0.0101835,0.0042132,0.0633175,0.9860000,5.9627010,7.4306980,0.0000000,0.0000000
0.7251300,34.0000000,-0.0548411,0.0066274,0.0554189,0.9557620,6.0007210,7.4124360,0.0000000,0.0000000
