0.317061,0,0,0,0.1339173,-0.4809921,0.03187836,-0.8658502
0.333716,0,0,0,0.1336712,-0.4819598,0.03080438,-0.8653888
0.350371,0,0,0,0.1332672,-0.4828062,0.02931857,-0.8650309
0.367026,0,0,0,0.1327228,-0.4827526,0.02784866,-0.865193
0.383682,0,0,0,0.1321519,-0.4822814,0.02669071,-0.8655797
0.400337,0,0,0,0.1314259,-0.4816166,0.02546337,-0.8660972
0.416992,0,0,0,0.1294566,-0.481802,0.02484295,-0.8663086
0.433647,0,0,0,0.1274264,-0.4797382,0.02363108,-0.8677876
0.450302,0,0,0,0.1267508,-0.4790146,0.02234346,-0.8683202
0.466958,0,0,0,0.1261399,-0.478418,0.02105782,-0.8687701
0.483613,0,0,0,0.1253955,-0.4780792,0.0197824,-0.8690943
0.500268,0,0,0,0.1239143,-0.4779968,0.01813797,-0.8693879
0.516923,0,0,0,0.1224111,-0.4780421,0.01707388,-0.8695975
0.533578,0,0,0,0.1188758,-0.4760223,0.01722338,-0.8711915
0.550234,0,0,0,0.1163023,-0.4761158,0.01645286,-0.8715026
0.566889,0,0,0,0.1143378,-0.4761805,0.0160832,-0.8717341
0.583544,0,0,0,0.1124094,-0.4765781,0.01577886,-0.8717732
0.600199,0,0,0,0.1126407,-0.4766716,0.0156981,-0.8716936
0.616854,0,0,0,0.1132417,-0.4767222,0.01600065,-0.8715826
0.633509,0,0,0,0.1119281,-0.477436,0.01717708,-0.8713392
0.650165,0,0,0,0.1115416,-0.4774361,0.01689245,-0.8713942
0.66682,0,0,0,0.1107792,-0.4776077,0.01613263,-0.8714118
0.683475,0,0,0,0.1096352,-0.4778255,0.01512393,-0.8714552
0.70013,0,0,0,0.1080276,-0.473948,0.0137331,-0.8737933
0.716785,0,0,0,0.1067386,-0.4733628,0.01353182,-0.8742719
0.73344,0,0,0,0.1058806,-0.4723002,0.01439193,-0.874937
0.750096,0,0,0,0.1056044,-0.4714171,0.01574797,-0.8754231
0.766751,0,0,0,0.1051553,-0.4704736,0.01721054,-0.875957
0.783406,0,0,0,0.1030623,-0.4700721,0.01931177,-0.8763774
0.800061,0,0,0,0.1022458,-0.4699495,0.0200238,-0.8765229
0.816716,0,0,0,0.1015421,-0.4699968,0.0204357,-0.8765698
0.833372,0,0,0,0.1008125,-0.4702808,0.02072488,-0.8764949
0.850027,0,0,0,0.1002395,-0.4704713,0.02089748,-0.8764543
0.866682,0,0,0,0.09882428,-0.4692997,0.02160961,-0.8772255
0.883337,0,0,0,0.09803968,-0.4701048,0.02205059,-0.8768714
0.899993,0,0,0,0.09745462,-0.4708002,0.02240512,-0.8765545
0.916648,0,0,0,0.09684487,-0.4714629,0.02290741,-0.8762529
0.933303,0,0,0,0.09563596,-0.4706601,0.02421273,-0.8767819
0.949958,0,0,0,0.09502452,-0.4705714,0.02537727,-0.8768631
0.966613,0,0,0,0.09440277,-0.4700852,0.0268368,-0.8771475
0.983269,0,0,0,0.09329331,-0.4682645,0.02918796,-0.8781645
0.999924,0,0,0,0.09245334,-0.4654984,0.0311718,-0.8796544
1.016579,0,0,0,0.09152727,-0.462448,0.03341997,-0.8812762
1.033234,0,0,0,0.08965617,-0.4604013,0.03671219,-0.8824084
1.049889,0,0,0,0.08840664,-0.4594684,0.03888526,-0.8829275
1.066544,0,0,0,0.08695794,-0.4581422,0.04081258,-0.8836732
1.0832,0,0,0,0.08478857,-0.4561028,0.04265101,-0.8848514
1.099855,0,0,0,0.08296938,-0.4550961,0.04338856,-0.8855061
