0.147559,99.81813,0.00528
1.155317,99.81819,0
2.163171,99.81851,-0.026428
3.171036,99.81874,-0.044922
4.17885,99.81874,-0.044922
5.186623,99.81747,0.060768
6.194616,99.81747,0.060768
7.202404,99.8178,0.034348
8.178022,99.81853,-0.026428
9.297933,99.81947,-0.108337
10.41778,99.81986,-0.140045
11.53766,99.81995,-0.147972
12.65753,99.81989,-0.142685
13.77738,99.81989,-0.142685
14.89729,99.81989,-0.142685
16.01704,99.82008,-0.158539
17.13695,99.82143,-0.272163
18.25692,99.8225,-0.362
19.37681,99.82285,-0.393707
20.49666,99.82338,-0.435982
21.61678,99.82409,-0.496758
22.7365,99.82439,-0.520538
23.85644,99.82497,-0.57074
24.97626,99.82637,-0.689644
26.09629,99.82732,-0.768921
27.21617,99.82836,-0.856117
28.33607,99.82934,-0.938026
29.45592,99.8296,-0.959167
30.57596,99.82986,-0.982948
31.6958,99.82986,-0.982948
32.81574,99.82963,-0.961807
33.93559,99.8289,-0.901031
35.0555,99.82856,-0.874611
36.17555,99.82808,-0.832336
37.29534,99.8273,-0.766273
38.41544,99.82652,-0.702858
39.53532,99.82649,-0.700218
40.65525,99.82649,-0.700218
41.77535,99.82635,-0.687004
42.8952,99.82635,-0.687004
44.01515,99.82655,-0.702858
45.13497,99.82663,-0.710785
46.25505,99.82667,-0.713432
47.37501,99.82667,-0.713432
48.49498,99.82658,-0.708145
49.61491,99.82655,-0.705505
50.7347,99.82658,-0.708145
51.85479,99.82647,-0.697571
52.9747,99.82641,-0.692291
54.0947,99.826,-0.657936
55.21463,99.82609,-0.665863
56.33444,99.826,-0.657936
57.45451,99.82609,-0.665863
58.57441,99.82641,-0.692291
59.69445,99.82692,-0.734566
60.81436,99.8278,-0.808556
61.93432,99.82852,-0.869324
63.05429,99.82935,-0.940666
64.17418,99.82995,-0.990875
65.29422,99.83027,-1.017296
66.41414,99.83027,-1.017296
67.53408,99.83,-0.996155
68.65409,99.82958,-0.959167
69.77404,99.82954,-0.95652
70.89412,99.82951,-0.95388
72.01404,99.82951,-0.95388
73.134,99.8297,-0.969734
74.25384,99.83021,-1.012009
75.37397,99.83078,-1.05957
76.49388,99.83137,-1.109779
77.61383,99.83174,-1.141487
78.73372,99.83249,-1.204903
79.85376,99.83301,-1.247177
80.97378,99.83302,-1.249817
82.09372,99.83349,-1.289452
83.21369,99.8346,-1.381935
84.33366,99.83565,-1.471771
85.45345,99.83598,-1.498199
86.57363,99.83688,-1.574821
87.69352,99.83741,-1.619743
88.81344,99.8382,-1.685799
89.9335,99.8384,-1.701653
91.05333,99.83841,-1.701653
92.17343,99.83841,-1.701653
93.29339,99.83839,-1.701653
94.41336,99.83803,-1.669945
95.53337,99.83803,-1.669945
96.65341,99.83809,-1.675232
97.77328,99.83809,-1.675232
98.89323,99.83809,-1.675232
100.0132,99.83807,-1.672592
101.1331,99.838,-1.669945
102.2531,99.838,-1.669945
103.373,99.83813,-1.680519
104.493,99.83829,-1.693726
105.613,99.83865,-1.722794
106.733,99.83904,-1.757141
107.853,99.83944,-1.788849
108.9728,99.83998,-1.836418
110.0929,99.84031,-1.862839
111.2129,99.84061,-1.889259
112.3328,99.84119,-1.936821
113.4527,99.84172,-1.981743
114.5726,99.84212,-2.01609
115.6927,99.84236,-2.037231
116.8127,99.8429,-2.082153
117.9326,99.84298,-2.087433
119.0526,99.84343,-2.127068
120.1724,99.84403,-2.177277
121.2925,99.84469,-2.232765
122.4124,99.84544,-2.296181
123.5324,99.84585,-2.330528
124.6523,99.84645,-2.38073
125.7721,99.84709,-2.433578
126.8922,99.84754,-2.473213
128.0121,99.84786,-2.499634
129.1321,99.84876,-2.576263
130.2521,99.84933,-2.623825
131.3719,99.84953,-2.639679
132.492,99.84959,-2.644966
133.612,99.85008,-2.687241
134.732,99.85017,-2.692528
135.8519,99.85069,-2.737442
136.9718,99.85104,-2.76651
138.0917,99.85159,-2.814072
139.2118,99.85202,-2.851067
140.3317,99.85202,-2.851067
141.4517,99.85202,-2.851067
142.5716,99.85202,-2.851067
143.6914,99.85242,-2.882774
144.8115,99.85242,-2.882774
145.9314,99.85227,-2.8722
147.0513,99.85226,-2.86956
148.1714,99.85221,-2.86692
149.2912,99.85182,-2.832565
150.4113,99.85182,-2.832565
151.5312,99.85232,-2.874847
152.6511,99.85287,-2.922409
153.771,99.85344,-2.969971
154.8909,99.8544,-3.04924
156.011,99.85499,-3.099442
157.1309,99.85512,-3.110016
158.2509,99.85583,-3.170784
159.3707,99.85651,-3.22892
160.4907,99.85686,-3.25798
