0.118389,60.16949,24.93402,65,23.91902,13.2752
6.778461,60.1695,24.9338,65,23.87917,11.65561
12.78118,60.1695,24.93379,65,23.85774,10.82191
27.78233,60.1695,24.9338,65,23.84235,11.16301
35.12059,60.1695,24.9338,65,23.83464,10
50.12599,60.1695,24.9338,65,23.82981,10
65.13034,60.1695,24.9338,65,23.82646,10
80.13465,60.1695,24.9338,65,23.82399,10
95.13981,60.1695,24.9338,65,23.82209,10
110.1409,60.1695,24.9338,65,23.82059,10
125.1476,60.1695,24.9338,65,23.81938,10
140.1519,60.1695,24.9338,65,23.81839,10
147.4804,60.1695,24.9338,65,23.81762,10
162.4618,60.1695,24.9338,65,23.81696,10
177.4507,60.1695,24.9338,65,23.81639,10
192.4558,60.1695,24.9338,65,23.81591,10
207.459,60.1695,24.9338,65,23.8155,10
222.4624,60.1695,24.9338,65,23.81515,10
237.4672,60.1695,24.9338,65,23.81485,10
252.4723,60.1695,24.9338,65,23.81459,10
267.4773,60.1695,24.9338,65,23.81437,10
