0.158441,99.88696,-0.018501
1.166446,99.88721,-0.039635
2.174695,99.88722,-0.042282
3.182763,99.88749,-0.063416
4.190783,99.8879,-0.097771
5.199,99.8879,-0.097771
6.207097,99.8879,-0.097771
7.21515,99.88841,-0.142685
8.190611,99.88841,-0.142685
9.310784,99.88815,-0.118904
10.43087,99.88797,-0.10305
11.55103,99.88769,-0.079269
12.6712,99.88725,-0.042282
13.79129,99.88628,0.039635
14.91129,99.88587,0.071342
16.03145,99.88574,0.084549
17.15175,99.88563,0.092476
18.27187,99.88547,0.10569
19.39197,99.88547,0.10569
20.51201,99.8852,0.129471
21.63213,99.8852,0.129471
22.75243,99.8852,0.129471
23.8726,99.88532,0.118904
24.99269,99.88532,0.118904
26.1128,99.88516,0.132111
27.23295,99.88516,0.132111
28.35323,99.88528,0.121544
29.47332,99.88534,0.118904
30.59357,99.88586,0.073982
31.71365,99.88605,0.058128
32.83383,99.88605,0.058128
33.95405,99.88564,0.092476
35.07419,99.88532,0.118904
36.19439,99.8851,0.137398
37.31458,99.8851,0.137398
38.43477,99.88577,0.081909
39.55492,99.88651,0.018494
40.67511,99.88664,0.007927
41.79527,99.88664,0.007927
42.9154,99.88569,0.087196
44.03568,99.88389,0.240448
45.15584,99.88103,0.480896
46.27596,99.87736,0.790054
47.39624,99.87292,1.162621
48.51626,99.86858,1.5299
49.63651,99.86417,1.899826
50.75682,99.86008,2.245972
51.87695,99.85616,2.576256
52.99701,99.85299,2.840492
54.1172,99.8492,3.16021
55.23756,99.8456,3.464081
56.3578,99.84184,3.781158
57.47798,99.83892,4.026894
58.59807,99.83652,4.230354
59.71826,99.83508,4.351898
60.83866,99.83464,4.388893
61.95881,99.83464,4.388893
63.07912,99.83536,4.328117
64.19916,99.83609,4.264702
65.3195,99.83697,4.19072
66.43979,99.83817,4.090309
67.55991,99.83899,4.021606
68.68022,99.83914,4.0084
69.80032,99.83916,4.0084
70.92068,99.83916,4.005753
72.04093,99.83916,4.005753
73.16108,99.83852,4.061241
74.28139,99.83787,4.11673
75.4015,99.83733,4.161652
76.52188,99.83675,4.209213
77.6421,99.83612,4.264702
78.76235,99.83612,4.264702
79.8826,99.83676,4.209213
81.00278,99.83727,4.166939
82.12297,99.83783,4.119377
83.24337,99.83884,4.034821
84.36355,99.83884,4.034821
85.48384,99.8387,4.045387
86.60411,99.83851,4.061241
87.72433,99.83779,4.122017
88.84468,99.83692,4.195999
89.96483,99.83632,4.246208
91.08508,99.83622,4.254135
92.2053,99.83622,4.254135
93.32558,99.83625,4.251488
94.44582,99.83625,4.251488
95.56607,99.8362,4.256775
96.68618,99.8362,4.256775
97.80659,99.83656,4.225067
98.92684,99.83712,4.180145
100.0471,99.83742,4.153725
101.1672,99.8383,4.079742
102.2874,99.8383,4.079742
103.4079,99.83811,4.095596
104.5281,99.83771,4.129944
105.6484,99.8371,4.180145
106.7685,99.83633,4.246208
107.8888,99.83633,4.246208
109.0091,99.83642,4.238281
110.1294,99.83643,4.238281
111.2496,99.83664,4.21978
112.3697,99.83673,4.211853
113.4902,99.83676,4.209213
114.6104,99.83676,4.209213
115.7307,99.83676,4.209213
116.8509,99.83684,4.201286
117.971,99.83693,4.195999
119.0915,99.83711,4.180145
120.2117,99.83806,4.100876
121.3319,99.83971,3.960831
122.4522,99.84178,3.786438
123.5724,99.84478,3.532776
124.6927,99.84826,3.239479
125.813,99.85182,2.940903
126.9333,99.8551,2.663452
128.0536,99.85847,2.38073
129.1738,99.8614,2.132347
130.2941,99.86448,1.873405
131.4144,99.86758,1.611809
132.5346,99.87129,1.300018
133.6549,99.87524,0.967087
134.7751,99.87876,0.671143
135.8954,99.88193,0.404274
137.0157,99.88434,0.200813
138.1359,99.88561,0.095123
