0,0,-0,0,2169.271,685.7777,3
7.5006,-0.01364,0.02587,0,2169.135,685.5198,3
9.00072,-0.02248,0.01652,0,2169.047,685.613,3
11.00088,-0.33221,-0.29388,0,2165.959,688.7077,3
13.00104,-0.01443,-0.66534,0,2169.127,692.4112,3
15.0012,0.44536,-0.27031,0,2173.711,688.4728,3
17.50141,-0.00166,0.00913,0,2169.254,685.6867,3
18.50149,-0.01348,0.08397,0,2169.136,684.9405,3
22.00177,-0.04324,3.39928,0,2168.84,651.8866,3
47.99697,-0.16291,17.51025,5.6,2167.647,511.199,4
48.99629,-0.33626,18.26954,5.6,2165.918,503.6288,4
51.49456,-2.0927,17.94277,5.6,2148.406,506.8867,4
51.99422,-2.79456,17.14117,5.6,2141.409,514.8787,4
53.49411,-2.83413,15.09604,5.6,2141.014,535.2689,4
61.49476,-2.7304,4.92263,5.6,2142.049,636.6986,4
61.9948,-2.54277,3.89514,5.6,2143.919,646.9429,4
62.99488,-0.95724,3.29133,5.6,2159.727,652.9629,4
63.99496,0.71802,3.10353,5.6,2176.43,654.8352,4
66.49516,3.25073,3.54109,5.6,2201.681,650.4728,4
67.49524,4.15083,4.92702,5.6,2210.655,636.6549,4
71.49296,4.38628,10.59767,5.6,2213.002,580.118,4
76.48952,4.38387,17.25101,5.6,2212.978,513.7836,4
77.48883,3.85542,18.09909,5.6,2207.71,505.3282,4
79.48763,2.20678,18.3016,5.6,2191.273,503.3091,4
81.4878,1.4435,17.32093,5.6,2183.663,513.0865,4
102.9895,1.47607,5.02366,10.13,2183.987,635.6914,5
105.4897,2.23075,3.33925,10.13,2191.512,652.4851,5
106.9898,3.21607,3.0614,10.13,2201.335,655.2553,5
107.4899,4.06781,3.50298,10.13,2209.827,650.8527,5
107.9898,4.11417,4.65885,10.13,2210.29,639.3286,5
116.9836,3.82839,17.26542,10.13,2207.44,513.64,5
117.9831,3.5781,18.38077,10.13,2204.945,502.5198,5
118.4831,3.62079,18.64298,10.13,2205.37,499.9056,5
118.983,2.99897,19.1198,10.13,2199.171,495.1516,5
119.9823,0.53115,19.43219,10.13,2174.566,492.037,5
122.4806,-2.24804,19.26869,10.13,2146.858,493.6672,5
123.4799,-3.00516,18.39744,10.13,2139.309,502.3536,5
123.9795,-3.23754,17.37221,10.13,2136.992,512.5752,5
131.48,-3.17037,4.68215,10.13,2137.662,639.0963,5
133.9802,-2.28403,3.42132,10.13,2146.499,651.6669,5
135.4804,-0.86244,3.38522,10.13,2160.672,652.0268,5
136.9805,-0.07454,3.75795,10.13,2168.528,648.3106,5
139.4807,-0.06218,5.00838,10.13,2168.651,635.8438,5
159.974,-0.10891,17.25429,14.65,2168.185,513.7509,6
161.9726,-0.39135,18.63325,14.65,2165.369,500.0025,6
163.4726,-1.74005,18.85159,14.65,2151.922,497.8257,6
164.9727,-3.08376,18.37323,14.65,2138.525,502.595,6
165.9728,-3.33483,17.31884,14.65,2136.022,513.1073,6
174.4734,-3.19584,4.83161,14.65,2137.408,637.6061,6
175.9736,-2.16717,2.95255,14.65,2147.664,656.3406,6
180.4735,3.2398,3.51945,14.65,2201.572,650.6885,6
181.9732,4.54115,4.80247,14.65,2214.547,637.8967,6
189.9677,4.28378,16.75035,14.65,2211.981,518.7752,6
191.4667,4.32801,18.03077,14.65,2212.421,506.0093,6
192.4668,3.03656,18.52852,14.65,2199.546,501.0467,6
194.4669,1.60984,18.51666,14.65,2185.321,501.1649,6
196.9671,1.39512,17.31092,14.65,2183.18,513.1863,6
197.4672,1.46436,16.79503,14.65,2183.871,518.3297,6
215.9629,1.45636,4.90627,19.17,2183.791,636.8618,7
216.9622,1.51858,3.94748,19.17,2184.411,646.421,7
218.4614,1.52607,3.6539,19.17,2184.486,649.348,7
219.4615,1.6072,2.97675,19.17,2185.295,656.0993,7
220.4616,3.12646,3.08673,19.17,2200.442,655.0028,7
221.4617,4.29085,3.2425,19.17,2212.051,653.4497,7
222.4613,4.66986,4.31399,19.17,2215.83,642.7669,7
230.9555,4.4917,17.1262,19.17,2214.054,515.028,7
232.4549,4.06912,18.38024,19.17,2209.84,502.525,7
232.955,3.16915,18.70293,19.17,2200.868,499.3078,7
236.4552,-1.37923,19.08438,19.17,2155.52,495.5047,7
237.4553,-2.53527,18.917,19.17,2143.994,497.1736,7
237.9554,-3.25235,17.83112,19.17,2136.845,507.9999,7
246.9561,-3.21486,4.365,19.17,2137.218,642.2583,7
248.4562,-2.26855,3.03314,19.17,2146.653,655.5371,7
249.9563,-1.81978,3.01569,19.17,2151.127,655.711,7
253.4566,1.40232,2.97499,19.17,2183.252,656.1169,7
259.4571,1.16193,3.02077,19.17,2180.855,655.6603,7
