0,0,-0,0,3827.9,1590.8,1
3.49873,0.66045,-0.15928,0,3843.55,1594.574,1
9.99488,4.92052,-3.99212,0,3944.5,1685.4,1
19.988,8.36404,-20.80038,0,4026.1,2083.7,1
34.97767,9.52454,-41.94807,0,4053.6,2584.83,1
35.97733,8.45266,-43.32969,0,4028.2,2617.57,1
50.967,-14.56322,-44.03528,0,3482.8,2634.29,1
70.95323,-44.8375,-44.35473,0,2765.4,2641.86,1
116.4219,-111.1379,-45.83848,0,1194.3,2677.02,1
132.4109,-136.6425,-45.85214,0,589.9252,2677.344,1
137.9085,-140.0811,-42.61515,0,508.4423,2600.638,1
171.8853,-140.4593,10.77366,0,499.48,1335.5,1
183.877,-140.5488,32.58684,0,497.36,818.6,1
191.8715,-139.2672,44.7531,0,527.73,530.3,1
197.3677,-134.5051,51.97999,0,640.5742,359.0468,1
201.8646,-127.8149,52.1803,0,799.11,354.3,1
216.8543,-102.4616,46.91374,0,1399.9,479.1,1
234.8419,-75.06958,42.97226,0,2049,572.5,1
249.8316,-49.61454,39.90854,0,2652.2,645.1,1
254.8281,-41.13656,39.28398,0,2853.1,659.9,1
259.8247,-32.494,39.6469,0,3057.9,651.3,1
275.314,-8.00956,39.56672,0,3638.1,653.2,1
279.3113,-1.46615,38.24863,0,3793.157,684.4344,1
284.3078,7.22886,31.1858,0,3999.2,851.8,1
289.3044,9.1996,24.23968,0,4045.9,1016.4,1
298.2982,9.29666,13.5251,0,4048.2,1270.3,1
303.7944,6.61696,5.34674,0,3984.7,1464.1,1
310.2946,0.0633,0.18568,0,3829.4,1586.4,1
311.7948,0.01266,0.17724,0,3828.2,1586.6,1
313.2946,-0.10972,0.2321,0,3825.3,1585.3,1
316.7948,-0.10972,0.34604,0,3825.3,1582.6,1
