0.00913,174.6311,122.5054,-601.913
0.018956,174.4813,122.8039,-601.4637
0.028783,174.3317,122.8042,-601.6154
0.03864,174.1822,123.2522,-601.0155
0.048467,174.5561,122.5053,-601.9139
0.058324,174.3317,122.7296,-601.7656
0.068151,174.0313,122.8034,-601.4689
0.077977,174.405,122.4292,-601.6159
0.087834,174.4047,122.5781,-601.2404
0.097661,174.7809,122.7292,-601.4605
0.107488,174.4794,122.3541,-601.5403
0.117345,175.0051,122.5791,-601.3834
0.127172,174.6286,122.204,-601.4641
0.136998,174.4067,122.8042,-601.6146
0.146855,174.4796,122.4289,-601.465
0.156682,174.2561,122.878,-601.241
0.166539,174.1811,123.1018,-600.8661
0.176366,173.9576,123.4763,-600.7924
0.186193,174.1044,122.5028,-601.2441
0.19605,174.7796,122.4292,-601.4615
0.205876,173.8067,123.0275,-601.2457
0.215703,174.6299,122.6531,-601.1625
0.22553,174.4034,122.129,-601.5419
0.235356,174.3306,123.0267,-600.7897
0.245183,174.5529,122.1285,-601.3152
0.255033,174.4022,121.9783,-601.3174
0.264859,175.0791,122.3542,-601.3834
0.274686,174.7035,121.9802,-601.839
0.284513,174.8527,121.9795,-601.5373
0.294339,174.9281,122.0545,-601.5362
0.304166,174.7778,121.9048,-601.6884
0.314023,174.7048,122.3548,-601.6877
0.32385,174.6291,122.3538,-601.3886
0.333707,175.0025,122.0539,-601.3103
0.343534,174.8522,121.9042,-601.4626
0.353391,174.6281,122.0542,-601.5396
0.363218,175.078,121.8308,-601.9102
0.373044,174.5529,122.0539,-601.4655
0.382901,174.9274,121.83,-601.687
0.392728,175.0022,121.6805,-601.8366
0.402555,174.4047,122.5781,-601.2404
0.412412,174.8526,121.9792,-601.4623
0.422239,173.9537,122.7257,-600.57
0.432065,175.0793,122.2799,-601.6086
0.441922,175.3008,121.6792,-601.3082
0.451749,174.1779,122.1281,-601.3195
0.461606,174.701,121.6789,-601.3901
0.471433,175.1518,122.0532,-601.0085
0.48126,175.151,121.6793,-601.3849
0.491117,175.2272,121.9046,-601.4583
0.500943,174.7028,122.2032,-601.1632
0.510801,175.2276,121.9796,-601.4579
0.520627,174.403,122.2031,-601.2417
0.530484,174.7777,122.1285,-601.2377
0.540311,174.403,122.2777,-601.0914
0.550138,175.3034,122.1299,-601.5316
0.559995,174.9272,121.9043,-601.4617
0.569822,174.4028,122.2029,-601.1667
0.579648,174.851,121.679,-601.3884
0.589475,173.9547,122.5777,-601.2455
0.599332,175.0007,121.6787,-601.2366
0.609159,174.7758,121.6787,-601.3142
0.618985,174.5526,122.2774,-600.9397
0.628843,174.7767,121.8289,-601.3887
0.638669,173.9532,122.5759,-600.6456
0.648496,175.0016,121.7544,-601.4614
0.658323,174.7016,121.978,-601.089
0.66818,174.6282,122.2781,-601.1638
0.678006,174.8502,121.7527,-600.9381
0.687833,174.6267,121.9034,-601.2402
0.69766,174.8504,121.7529,-601.0131
0.707517,174.8496,121.4536,-601.2392
0.717344,174.7021,122.1277,-601.0135
0.72717,174.6261,121.9027,-601.0151
0.736997,174.1765,122.2756,-600.4941
0.746854,174.8508,121.7533,-601.1631
0.756681,174.327,122.351,-600.567
0.766507,174.1033,122.7254,-600.4183
0.776334,174.4036,122.8006,-600.4146
0.786191,173.7284,122.2775,-601.2492
0.796018,175.0003,121.6783,-601.0866
0.805845,173.5042,122.8004,-600.65
0.815702,174.4775,122.7994,-599.9637
0.825528,174.028,122.6503,-600.4194
