0,0,-0,0,2586.269,1562.961,1
3.50027,-0.03838,-0.05481,0,2585.132,1564.585,1
6.00047,-1.27652,-0.11966,0,2548.456,1566.506,1
8.50068,-4.0856,-0.67646,0,2465.247,1582.999,1
10.0008,-4.15234,-0.54333,0,2463.27,1579.055,1
13.00104,-4.26001,-0.48662,0,2460.08,1577.376,1
14.50116,-4.91542,-0.43832,0,2440.666,1575.945,1
18.50148,-5.42801,-0.16631,0,2425.482,1567.887,1
35.50286,-5.42344,-0.19434,7.52,2425.617,1568.718,3
38.5031,-4.42317,-0.14253,7.52,2455.247,1567.183,3
40.00322,-2.4167,-0.96484,7.52,2514.682,1591.541,3
41.50334,-2.33089,-3.27738,7.52,2517.224,1660.043,3
44.00225,-2.61412,-6.07355,7.52,2508.834,1742.87,3
46.50129,-2.85395,-8.52833,7.52,2501.73,1815.585,3
48.50145,-3.93938,-9.23179,7.52,2469.578,1836.423,3
50.00157,-4.48194,-9.27642,7.52,2453.506,1837.745,3
53.00082,-6.4322,-10.43369,7.52,2395.736,1872.025,3
54.99945,-6.46669,-10.59617,7.52,2394.714,1876.838,3
55.99876,-6.15208,-11.45385,7.52,2404.034,1902.244,3
56.99807,-5.92047,-11.96002,7.52,2410.895,1917.238,3
57.99738,-5.68758,-12.3027,7.52,2417.793,1927.388,3
60.4962,-6.11353,-13.70644,6.85297,2405.176,1968.97,NaN
62.49636,-6.33544,-15.37172,6.31905,2398.602,2018.298,NaN
62.9964,-6.55568,-15.56834,6.18557,2392.078,2024.122,NaN
63.49644,-6.74566,-15.58359,6.05209,2386.451,2024.574,NaN
64.4961,-7.04564,-15.49698,5.78524,2377.565,2022.009,NaN
64.99614,-7.32022,-15.25834,5.65176,2369.431,2014.939,NaN
65.49618,-7.505,-14.93774,5.51828,2363.958,2005.443,NaN
67.49634,-7.30188,-13.59677,4.98436,2369.975,1965.721,NaN
70.99663,-6.97839,-11.58694,4.05,2379.557,1906.186,2
71.49666,-6.70743,-11.48766,4.05,2387.583,1903.245,2
72.99679,-5.7989,-11.72265,4.05,2414.496,1910.206,2
73.99687,-5.30876,-12.04855,4.05,2429.014,1919.86,2
76.49707,-5.57761,-13.94888,4.05,2421.051,1976.151,NaN
78.99727,-5.83669,-15.18525,4.05,2413.376,2012.775,2
79.99735,-6.4998,-15.65246,3.64496,2393.734,2026.614,NaN
81.99649,-7.12208,-15.04734,2.83528,2375.301,2008.689,NaN
85.99673,-6.91638,-13.02933,1.21513,2381.394,1948.912,NaN
87.9969,-6.81922,-12.28719,0.40504,2384.272,1926.929,NaN
88.99698,-6.8219,-11.85754,0,2384.192,1914.202,1
89.99706,-6.49641,-11.33573,0,2393.834,1898.745,1
90.99714,-6.46454,-11.02224,0,2394.778,1889.459,1
93.49734,-6.45719,-10.65444,0,2394.996,1878.564,1
95.99754,-4.39095,-9.28431,0,2456.202,1837.979,1
100.9979,-0.92452,-6.11609,0,2558.883,1744.13,1
106.4984,-1.71905,-1.17354,0,2535.348,1597.723,1
108.9986,-1.44071,-0.00753,0,2543.593,1563.184,1
111.9988,-1.34198,0.21075,0,2546.517,1556.718,1
