0.002412,-0.084717,0.096819,-0.128431
0.012421,-0.057036,0.091654,-0.13599
0.022431,-0.041075,0.089623,-0.142452
0.036439,-0.035729,0.081147,-0.140275
0.046449,-0.038884,0.074725,-0.130604
0.056428,-0.040977,0.066196,-0.123056
0.066438,-0.046245,0.052331,-0.111181
0.076447,-0.046216,0.04488,-0.105786
0.086457,-0.043001,0.036396,-0.103599
0.096436,-0.036597,0.033228,-0.101469
0.106446,-0.013145,0.024825,-0.100445
0.116456,0.012402,0.028123,-0.104861
0.126466,0.029445,0.029248,-0.10495
0.136475,0.02838,0.029244,-0.104945
0.146455,0.001756,0.025956,-0.103726
0.156464,-0.031268,0.019483,-0.10672
0.166474,-0.055759,0.010911,-0.107602
0.176484,-0.078116,0.00128,-0.107419
0.186494,-0.090896,-0.005122,-0.109442
0.196473,-0.079187,-0.00824,-0.11374
0.206483,-0.053637,0.000347,-0.114997
0.216493,-0.019539,0.005753,-0.109866
0.226502,0.013497,0.01115,-0.103662
0.236482,0.024157,0.019646,-0.097378
0.246491,0.008196,0.02591,-0.088817
0.256501,-0.035465,0.034191,-0.08014
0.266511,-0.066323,0.034025,-0.069322
0.276521,-0.065229,0.036105,-0.05974
0.2865,-0.059873,0.03714,-0.05017
0.29651,-0.05453,0.039251,-0.04381
0.306519,-0.04707,0.046684,-0.039636
0.316529,-0.054511,0.049808,-0.033223
0.326508,-0.064085,0.059278,-0.024718
0.336518,-0.083262,0.06556,-0.022543
0.346528,-0.091792,0.072949,-0.021495
0.356538,-0.082222,0.075126,-0.025827
0.366547,-0.060937,0.077353,-0.03128
0.376527,-0.043912,0.078503,-0.036706
0.386536,-0.026843,0.064772,-0.035609
0.396546,-0.021506,0.057367,-0.035574
0.406556,-0.032154,0.052028,-0.036548
0.416535,-0.047055,0.045603,-0.035359
0.426545,-0.050234,0.041333,-0.032108
0.436555,-0.039564,0.039231,-0.027873
0.446565,-0.028875,0.03816,-0.017244
0.456574,-0.017108,0.030723,-0.005502
0.466554,-0.022388,0.02746,0.007355
0.476563,-0.039388,0.023097,0.019208
0.486573,-0.074507,0.018682,0.027946
0.496583,-0.100053,0.016439,0.03342
0.506562,-0.093677,0.015428,0.028063
0.516572,-0.062801,0.012392,0.021539
0.526582,-0.012734,0.004114,0.017101
0.536591,0.028796,-0.002059,0.009485
0.546601,0.053296,-0.012549,0.004118
0.55658,0.067145,-0.02414,-0.00119
0.56659,0.057563,-0.034768,-0.004261
0.5766,0.019223,-0.043393,-0.005077
0.58661,-0.035101,-0.048895,-0.005844
0.596619,-0.067035,-0.0554,-0.001372
0.606599,-0.076612,-0.049102,0.005025
0.616597,-0.064862,-0.046987,0.015623
0.626607,-0.037153,-0.045843,0.019752
0.636617,0.002271,-0.040416,0.024858
0.646596,0.036348,-0.03498,0.023586
0.656606,0.045924,-0.031752,0.021381
0.666616,0.050176,-0.030665,0.019218
0.676626,0.054428,-0.031694,0.016005
0.686635,0.051222,-0.031691,0.012818
0.696615,0.040557,-0.032772,0.008609
0.706624,0.032031,-0.034915,0.006532
0.716634,0.026691,-0.034915,0.002289
0.726644,0.0267,-0.038102,0.003382
0.736623,0.026708,-0.039173,0.005524
0.746633,0.027789,-0.04025,0.009796
0.756643,0.010773,-0.036121,0.020515
0.766652,-0.00944,-0.036238,0.029148
0.776662,-0.008372,-0.030945,0.032301
0.786641,0.001191,-0.019231,0.030028
0.796651,0.008622,-0.018107,0.022514
0.806661,0.007523,-0.011711,0.014998
0.816671,-0.004223,-0.013831,0.005467
0.82665,-0.019165,-0.018079,-0.0051
0.83666,-0.019195,-0.011684,-0.011554
0.84667,-0.008555,-0.010568,-0.014814
0.856679,0.008482,0.001148,-0.011787
0.866689,0.030852,0.008642,-0.008752
0.876668,0.042579,0.013965,-0.003515
0.886678,0.044729,0.017119,0.00392
0.896688,0.027685,0.019172,0.005051
0.906698,-0.005339,0.020109,0.005199
0.916707,-0.030897,0.023175,0.009563
0.926687,-0.042607,0.025237,0.012803
0.936696,-0.040477,0.023129,0.011743
0.946706,-0.024484,0.025285,0.016986
0.956716,0.007493,0.024319,0.022178
0.966695,0.034128,0.024413,0.023119
0.976705,0.062895,0.023456,0.024058
0.986715,0.079968,0.016069,0.029372
0.996724,0.087446,0.008657,0.032598
1.006734,0.097072,-0.016765,0.032757
1.016713,0.06834,-0.039143,0.032005
1.026723,0.006557,-0.049962,0.028116
1.036733,-0.015795,-0.055365,0.031466
1.046743,0.012974,-0.062677,0.030322
1.056722,0.011865,-0.056266,0.019604
1.066732,0.008617,-0.046676,0.007804
1.076742,0.008569,-0.042372,-0.005035
1.086751,0.004282,-0.043408,-0.013544
1.096761,0.003169,-0.034876,-0.024278
1.10674,0.00419,-0.024224,-0.032905
1.11675,0.000963,-0.014664,-0.038302
1.12676,0.00839,-0.001892,-0.041641
1.13677,0.03392,0.008841,-0.048251
1.146749,0.046682,0.018446,-0.050523
1.156759,0.044543,0.021625,-0.051605
1.166768,0.031764,0.030038,-0.046277
1.176778,-0.001259,0.032031,-0.04507
1.186788,-0.058779,0.038159,-0.040579
1.196767,-0.097135,0.042258,-0.040431
1.206777,-0.114192,0.044331,-0.043569
1.216787,-0.112083,0.044369,-0.049982
1.226796,-0.103586,0.045497,-0.057501
1.236776,-0.102554,0.048724,-0.066068
1.246785,-0.10576,0.044494,-0.071355
1.256795,-0.122803,0.045486,-0.070215
1.266805,-0.134517,0.043321,-0.070142
1.276815,-0.123853,0.042285,-0.066983
1.286794,-0.087617,0.038163,-0.06392
1.296804,-0.048189,0.036174,-0.060888
1.306814,-0.015152,0.032044,-0.058877
1.316823,0.00618,0.025735,-0.053591
1.326833,0.00728,0.014045,-0.048167
1.336812,-0.007613,0.009726,-0.043794
1.346822,-0.036349,0.008522,-0.036179
1.356832,-0.066148,0.003076,-0.029591
1.366842,-0.089575,0.008267,-0.024187
1.376821,-0.094881,0.003984,-0.019859
1.386831,-0.083165,0.014615,-0.015732
1.39684,-0.067182,0.018902,-0.01264
1.40685,-0.046943,0.022155,-0.011695
1.41686,-0.022439,0.031769,-0.006552
1.426839,-0.001121,0.035005,-0.001343
1.436849,0.01701,0.033982,0.004982
1.446859,0.034086,0.038233,0.016605
1.456868,0.049029,0.035072,0.02403
1.466848,0.041623,0.024386,0.034822
1.476858,0.019287,0.012608,0.040358
1.486867,-0.007326,0.005073,0.042678
1.496877,-0.032879,-0.006686,0.041826
1.506887,-0.036075,-0.01093,0.039741
1.516866,-0.032883,-0.01303,0.037609
1.526876,-0.021173,-0.005566,0.03856
1.536886,0.011844,-0.005432,0.036269
1.546895,0.046979,1.9e-05,0.032858
1.556875,0.071505,-0.005218,0.03812
1.566884,0.090691,-0.000929,0.043331
1.576894,0.098172,-0.000936,0.050765
1.586904,0.095004,-0.014748,0.053025
1.596914,0.075817,-0.013744,0.049907
1.606893,0.04279,-0.022328,0.044796
1.616918,0.015067,-0.023452,0.036399
1.626927,-0.004148,-0.022408,0.024743
1.636937,-0.003126,-0.021282,0.011924
1.646947,0.00536,-0.018023,0.002254
1.656926,0.023445,-0.020036,-0.006352
1.666936,0.04579,-0.020972,-0.014987
1.676946,0.073484,-0.026157,-0.018277
1.686956,0.097965,-0.026035,-0.024796
1.696935,0.12139,-0.028048,-0.029159
1.706945,0.121388,-0.03122,-0.031268
1.716954,0.088366,-0.032405,-0.031103
1.726964,0.042551,-0.033622,-0.034078
1.736974,0.011638,-0.027358,-0.037184
1.746953,-0.004367,-0.016795,-0.040394
1.756963,-0.005456,-0.012531,-0.045759
1.766973,-0.002304,-0.006104,-0.056497
1.776982,0.011512,0.00352,-0.061975
1.786962,0.044498,0.005816,-0.07282
1.796971,0.077492,0.011273,-0.079422
1.806981,0.110485,0.019908,-0.084983
1.816991,0.130723,0.028455,-0.081946
1.827001,0.12645,0.041158,-0.079894
1.83698,0.098768,0.039973,-0.075485
1.84699,0.06149,0.045117,-0.071082
1.856999,0.017839,0.04915,-0.061304
1.867009,0.001886,0.052227,-0.05165
1.876988,0.004047,0.057483,-0.039964
1.886998,0.008364,0.054241,-0.023952
1.897008,0.014796,0.053148,-0.012235
1.907018,0.015899,0.05098,-0.001552
1.917028,-0.00218,0.04875,0.007088
1.927007,-0.02135,0.045496,0.007205
1.937017,-0.023492,0.048681,0.005055
1.947026,-0.007543,0.043493,-0.006717
1.957036,0.025456,0.041535,-0.015394
1.967046,0.051004,0.035307,-0.024001
1.977025,0.060571,0.03008,-0.032541
1.987035,0.052052,0.02581,-0.033533
1.997045,0.043549,0.020459,-0.030249
2.007054,0.02548,0.013982,-0.020508
2.017034,-0.002172,0.015928,-0.005453
2.027043,-0.03088,0.021033,0.013849
2.037053,-0.028681,0.026233,0.037273
2.047063,0.002223,0.036916,0.045578
2.057073,0.055504,0.037091,0.050661
2.067052,0.121545,0.038404,0.049271
2.077062,0.154549,0.037498,0.04272
2.087071,0.151348,0.036435,0.04061
2.097081,0.119364,0.033178,0.031183
2.10706,0.070339,0.027737,0.021854
2.11707,0.017048,0.027577,0.01357
2.12708,-0.024502,0.023194,0.0106
2.13709,-0.048986,0.018844,0.013952
2.1471,-0.042593,0.027333,0.018122
2.157079,-0.010633,0.034858,0.022179
2.167089,0.023455,0.044512,0.026209
2.177098,0.041566,0.050929,0.029273
2.187108,0.035149,0.058351,0.024975
2.197087,0.012765,0.064637,0.023963
2.207097,-0.017086,0.06456,0.016635
2.217107,-0.068238,0.065454,0.011534
2.227117,-0.127893,0.063114,0.010767
2.237126,-0.164097,0.057665,0.013116
2.247106,-0.182187,0.060744,0.020646
2.257115,-0.175771,0.062848,0.029136
2.267125,-0.136331,0.06931,0.039569
2.277135,-0.093692,0.073662,0.050004
2.287145,-0.059604,0.075906,0.050892
2.297124,-0.032974,0.077067,0.050757
2.307134,-0.012726,0.071839,0.050703
2.317144,-0.011661,0.06761,0.048598
2.327153,-0.015907,0.050638,0.045553
2.337133,-0.042523,0.037814,0.044715
2.347142,-0.075528,0.018612,0.041824
2.357152,-0.09256,0.001597,0.037773
2.367162,-0.078698,-0.012131,0.035683
2.377172,-0.040335,-0.018356,0.03662
2.387151,0.007637,-0.027754,0.042871
2.397161,0.027925,-0.034098,0.054565
2.40717,0.02052,-0.041612,0.067465
2.41718,-0.005001,-0.046006,0.079359
2.427159,-0.020957,-0.050334,0.084805
2.437169,-0.008164,-0.054534,0.085845
2.447179,0.026978,-0.053327,0.082469
2.457189,0.042938,-0.056413,0.074948
2.467198,0.026927,-0.058544,0.06437
2.477178,-0.017847,-0.057606,0.05497
2.487187,-0.075395,-0.05567,0.048823
2.497197,-0.114828,-0.048382,0.046817
2.507207,-0.119111,-0.035664,0.045667
