0.311522,1
0.328178,2
0.344846,3
0.361514,4
0.378182,5
0.39485,6
0.411518,7
0.428186,8
0.444854,9
0.461522,10
0.47819,11
0.494858,12
0.511526,13
0.528194,14
0.544862,15
0.56153,16
0.578198,17
0.594866,18
0.611534,19
0.628202,20
0.64487,21
0.661538,22
0.678206,23
0.694874,24
0.711542,25
0.72821,26
0.744878,27
0.761546,28
0.778214,29
0.794882,30
0.81155,31
0.828218,32
0.844886,33
0.861554,34
0.878222,35
0.89489,36
0.911558,37
0.928226,38
0.944894,39
0.961562,40
0.97823,41
0.994898,42
1.011566,43
1.028234,44
1.044902,45
1.06157,46
1.078238,47
1.094906,48
1.111574,49
1.128242,50
1.144911,51
1.161578,52
1.178247,53
1.194915,54
1.211583,55
1.22825,56
1.244919,57
1.261586,58
1.278255,59
1.294922,60
1.31159,61
1.328259,62
1.344927,63
1.361595,64
1.378263,65
1.394931,66
1.411599,67
1.428267,68
1.444935,69
1.461603,70
1.478271,71
1.494939,72
1.511607,73
1.528275,74
1.544943,75
1.561611,76
1.578279,77
1.594947,78
1.611615,79
1.628283,80
1.644951,81
1.661619,82
1.678287,83
1.694955,84
1.711623,85
1.728291,86
1.744959,87
1.761627,88
1.778295,89
1.794963,90
1.811631,91
1.828299,92
1.844967,93
1.861635,94
1.878303,95
1.894971,96
1.911639,97
1.928307,98
1.944975,99
1.961643,100
1.978311,101
1.994979,102
2.011647,103
2.028315,104
2.044983,105
2.061651,106
2.078319,107
2.094987,108
2.111655,109
2.128323,110
2.144991,111
2.161659,112
2.178327,113
2.194995,114
2.211663,115
2.228331,116
2.244999,117
2.261667,118
2.278335,119
2.295003,120
2.311671,121
2.328339,122
2.345007,123
2.361675,124
2.378343,125
2.395011,126
2.41168,127
2.428347,128
2.445015,129
2.461683,130
2.478351,131
2.495019,132
2.511687,133
2.528355,134
2.545023,135
2.561692,136
2.578359,137
2.595028,138
2.611696,139
2.628364,140
2.645032,141
2.6617,142
2.678368,143
2.695036,144
2.711704,145
2.728372,146
2.74504,147
2.761708,148
2.778376,149
2.795044,150
2.811712,151
2.82838,152
2.845048,153
2.861716,154
2.878384,155
2.895052,156
2.91172,157
2.928388,158
2.945056,159
2.961724,160
2.978392,161
2.99506,162
3.011728,163
3.028396,164
3.045064,165
3.061732,166
3.0784,167
3.095068,168
3.111736,169
3.128404,170
3.145072,171
3.16174,172
3.178408,173
3.195076,174
3.211744,175
3.228412,176
3.24508,177
3.261748,178
3.278416,179
3.295084,180
3.311752,181
3.32842,182
3.345088,183
3.361756,184
3.378424,185
3.395092,186
3.41176,187
3.428428,188
3.445096,189
3.461764,190
3.478432,191
3.4951,192
3.511768,193
3.528436,194
3.545104,195
3.561772,196
3.57844,197
3.595108,198
3.611776,199
3.628444,200
3.645112,201
3.66178,202
3.678449,203
3.695116,204
3.711784,205
3.728453,206
3.745121,207
3.761788,208
3.778456,209
3.795124,210
3.811793,211
3.828461,212
3.845129,213
3.861797,214
3.878465,215
3.895133,216
3.911801,217
3.928469,218
3.945137,219
3.961805,220
3.978473,221
3.995141,222
4.011809,223
4.028477,224
4.045145,225
4.061813,226
4.078481,227
4.095149,228
4.111817,229
4.128485,230
4.145153,231
4.161821,232
4.178489,233
4.195157,234
4.211825,235
4.228493,236
4.245161,237
4.261829,238
4.278497,239
4.295165,240
4.311833,241
4.328501,242
4.345169,243
4.361837,244
4.378505,245
4.395173,246
4.411841,247
4.428509,248
4.445177,249
4.461845,250
4.478513,251
4.495181,252
4.511849,253
4.528517,254
4.545185,255
4.561853,256
4.578521,257
4.595189,258
4.611857,259
4.628525,260
4.645193,261
4.661861,262
4.678529,263
4.695197,264
4.711865,265
4.728533,266
4.745201,267
4.761869,268
4.778537,269
4.795205,270
4.811873,271
4.828541,272
4.845209,273
4.861877,274
4.878545,275
4.895213,276
4.911882,277
4.928549,278
4.945217,279
4.961885,280
4.978553,281
4.995221,282
5.011889,283
5.028558,284
5.045226,285
5.061893,286
5.078562,287
5.09523,288
5.111898,289
5.128566,290
5.145234,291
5.161902,292
5.17857,293
5.195238,294
5.211906,295
5.228574,296
5.245242,297
5.26191,298
5.278578,299
5.295246,300
5.311914,301
5.328582,302
5.34525,303
5.361918,304
5.378586,305
5.395254,306
5.411922,307
5.42859,308
5.445258,309
5.461926,310
5.478594,311
5.495262,312
5.51193,313
5.528598,314
5.545266,315
5.561934,316
5.578602,317
5.59527,318
5.611938,319
5.628606,320
5.645274,321
5.661942,322
5.67861,323
5.695278,324
5.711946,325
5.728614,326
5.745282,327
5.76195,328
5.778618,329
5.795286,330
5.811954,331
5.828622,332
5.84529,333
5.861958,334
5.878626,335
5.895294,336
5.911962,337
5.92863,338
5.945298,339
5.961966,340
5.978634,341
5.995302,342
6.01197,343
6.028638,344
6.045306,345
6.061974,346
6.078642,347
6.09531,348
6.111979,349
6.128647,350
6.145314,351
6.161982,352
6.17865,353
6.195318,354
6.211986,355
6.228654,356
6.245322,357
6.26199,358
6.278659,359
6.295327,360
6.311995,361
6.328663,362
6.345331,363
6.361999,364
6.378667,365
6.395335,366
6.412003,367
6.428671,368
6.445339,369
6.462007,370
6.478675,371
6.495343,372
6.512011,373
6.528679,374
6.545347,375
6.562015,376
6.578683,377
6.595351,378
6.612019,379
6.628687,380
6.645355,381
6.662023,382
6.678691,383
6.695359,384
6.712027,385
6.728695,386
6.745363,387
6.762031,388
6.778699,389
6.795367,390
6.812035,391
6.828703,392
6.845371,393
6.862039,394
6.878707,395
6.895375,396
6.912043,397
6.928711,398
6.945379,399
6.962047,400
6.978715,401
6.995383,402
7.012051,403
7.028719,404
7.045387,405
7.062055,406
7.078723,407
7.095391,408
7.112059,409
7.128727,410
7.145395,411
7.162063,412
7.178731,413
7.195399,414
7.212067,415
7.228735,416
7.245403,417
7.262071,418
7.278739,419
7.295407,420
7.312076,421
7.328743,422
7.345411,423
7.362079,424
7.378747,425
7.395415,426
7.412083,427
7.428751,428
7.445419,429
7.462087,430
7.478755,431
7.495423,432
7.512092,433
7.52876,434
7.545428,435
7.562096,436
7.578764,437
7.595432,438
7.6121,439
7.628768,440
7.645436,441
7.662104,442
7.678772,443
7.69544,444
7.712108,445
7.728776,446
7.745444,447
7.762112,448
7.77878,449
7.795448,450
7.812116,451
7.828784,452
7.845452,453
7.86212,454
7.878788,455
7.895456,456
7.912124,457
7.928792,458
7.94546,459
7.962128,460
7.978796,461
7.995464,462
8.012132,463
8.0288,464
8.045468,465
8.062136,466
8.078804,467
8.095472,468
8.11214,469
8.128808,470
8.145476,471
8.162144,472
8.178812,473
8.19548,474
8.212148,475
8.228816,476
8.245484,477
8.262152,478
8.27882,479
8.295488,480
8.312156,481
8.328824,482
8.345492,483
8.36216,484
8.378828,485
8.395496,486
8.412164,487
8.428832,488
8.4455,489
8.462168,490
8.478836,491
8.495504,492
8.512172,493
8.52884,494
8.545508,495
8.562176,496
8.578844,497
8.595512,498
8.612181,499
8.628848,500
8.645517,501
8.662184,502
8.678852,503
8.69552,504
8.712188,505
8.728856,506
8.745524,507
8.762193,508
8.778861,509
8.795529,510
8.812197,511
8.828865,512
8.845533,513
8.862201,514
8.878869,515
8.895537,516
8.912205,517
8.928873,518
8.945541,519
8.962209,520
8.978877,521
8.995545,522
9.012213,523
9.028881,524
9.045549,525
9.062217,526
9.078885,527
9.095553,528
9.112221,529
9.128889,530
9.145557,531
9.162225,532
9.178893,533
9.195561,534
9.212229,535
9.228897,536
9.245565,537
9.262233,538
9.278901,539
9.295569,540
9.312237,541
9.328905,542
9.345573,543
9.362241,544
9.378909,545
9.395577,546
9.412245,547
9.428913,548
9.445581,549
9.462249,550
9.478917,551
9.495585,552
9.512253,553
9.528921,554
9.545589,555
9.562257,556
9.578925,557
9.595593,558
9.612261,559
9.628929,560
9.645597,561
9.662265,562
9.678933,563
9.695601,564
9.712269,565
9.728937,566
9.745605,567
9.762273,568
9.778941,569
9.795609,570
9.812277,571
9.828946,572
9.845613,573
9.862281,574
9.878949,575
9.895617,576
9.912286,577
9.928953,578
9.945621,579
9.962289,580
9.978958,581
9.995625,582
10.01229,583
10.02896,584
10.04563,585
10.0623,586
10.07897,587
10.09563,588
10.1123,589
10.12897,590
10.14564,591
10.16231,592
10.17897,593
10.19564,594
10.21231,595
10.22898,596
10.24565,597
10.26231,598
10.27898,599
10.29565,600
10.31232,601
10.32899,602
10.34565,603
10.36232,604
10.37899,605
10.39566,606
10.41233,607
10.42899,608
10.44566,609
10.46233,610
10.479,611
10.49567,612
10.51233,613
10.529,614
10.54567,615
10.56234,616
10.57901,617
10.59567,618
10.61234,619
10.62901,620
10.64568,621
10.66235,622
10.67901,623
10.69568,624
10.71235,625
10.72902,626
10.74569,627
10.76235,628
10.77902,629
10.79569,630
10.81236,631
10.82903,632
10.84569,633
10.86236,634
10.87903,635
10.8957,636
10.91237,637
10.92903,638
10.9457,639
10.96237,640
10.97904,641
10.99571,642
11.01237,643
11.02904,644
11.04571,645
11.06238,646
11.07905,647
11.09571,648
11.11238,649
11.12905,650
11.14572,651
11.16239,652
11.17905,653
11.19572,654
11.21239,655
11.22906,656
11.24573,657
11.26239,658
11.27906,659
11.29573,660
11.3124,661
11.32907,662
11.34573,663
11.3624,664
11.37907,665
11.39574,666
11.41241,667
11.42908,668
11.44574,669
11.46241,670
11.47908,671
11.49575,672
11.51241,673
11.52908,674
11.54575,675
11.56242,676
11.57909,677
11.59576,678
11.61242,679
11.62909,680
11.64576,681
